Sample Name/Number;Species Name;Image File Name;Collection Date (DD/MM/YYYY);Sample Station;Location;Latitude;Longitude;Determiner;Sex;Other Notes;Max Feret Diameter;Perimeter;Area;Holes;Area+Holes;Exposure Time (µs);Framerate (FPS);Light Intensity (%);Aperture;Image Path;Operator Name;Date (DD/MM/YYYY HH:MM);ROI (left);ROI (top);ROI (right);ROI (bottom)
1_B11_4;PMR_ExStream22_Main_EPT;1_1_B11_4_2023_12_05-09-39-09-228.PNG;;;;;;;;C02_T_ohne;801;2336;124676;615;125291;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B11\1_B11_4;MSH;05/12/2023 09:39:09;136;0;950;476
1_B11_4;PMR_ExStream22_Main_EPT;2_1_B11_4_2023_12_05-09-39-09-240.PNG;;;;;;;;C02_T_ohne;762;2276;106570;34;106604;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B11\1_B11_4;MSH;05/12/2023 09:39:09;146;0;944;476
1_B11_4;PMR_ExStream22_Main_EPT;1_1_B11_4_2023_12_05-09-39-09-252.PNG;;;;;;;;C02_T_ohne;801;2336;124676;615;125291;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B11\1_B11_4;MSH;05/12/2023 09:39:09;136;0;950;476
1_B11_4;PMR_ExStream22_Main_EPT;2_1_B11_4_2023_12_05-09-39-09-263.PNG;;;;;;;;C02_T_ohne;758;2183;105046;13;105059;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B11\1_B11_4;MSH;05/12/2023 09:39:09;176;0;970;476
1_B11_4;PMR_ExStream22_Main_EPT;1_1_B11_4_2023_12_05-09-39-09-275.PNG;;;;;;;;C02_T_ohne;802;2406;125244;494;125738;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B11\1_B11_4;MSH;05/12/2023 09:39:09;200;0;1004;476
1_B11_4;PMR_ExStream22_Main_EPT;2_1_B11_4_2023_12_05-09-39-09-286.PNG;;;;;;;;C02_T_ohne;743;2151;104681;81;104762;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B11\1_B11_4;MSH;05/12/2023 09:39:09;216;0;995;476
1_B11_4;PMR_ExStream22_Main_EPT;1_1_B11_4_2023_12_05-09-39-09-298.PNG;;;;;;;;C02_T_ohne;789;2357;124489;440;124929;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B11\1_B11_4;MSH;05/12/2023 09:39:09;233;0;1034;476
1_B11_4;PMR_ExStream22_Main_EPT;2_1_B11_4_2023_12_05-09-39-09-310.PNG;;;;;;;;C02_T_ohne;739;2043;104171;53;104224;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B11\1_B11_4;MSH;05/12/2023 09:39:09;250;0;1023;476
1_B11_4;PMR_ExStream22_Main_EPT;1_1_B11_4_2023_12_05-09-39-09-322.PNG;;;;;;;;C02_T_ohne;789;2357;124489;440;124929;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B11\1_B11_4;MSH;05/12/2023 09:39:09;233;0;1034;476
1_B11_4;PMR_ExStream22_Main_EPT;2_1_B11_4_2023_12_05-09-39-09-334.PNG;;;;;;;;C02_T_ohne;734;1987;103768;26;103794;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B11\1_B11_4;MSH;05/12/2023 09:39:09;283;0;1055;476
1_B11_4;PMR_ExStream22_Main_EPT;1_1_B11_4_2023_12_05-09-39-09-346.PNG;;;;;;;;C02_T_ohne;801;2582;124800;24;124824;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B11\1_B11_4;MSH;05/12/2023 09:39:09;305;0;1100;476
1_B11_4;PMR_ExStream22_Main_EPT;2_1_B11_4_2023_12_05-09-39-09-358.PNG;;;;;;;;C02_T_ohne;733;1974;103427;16;103443;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B11\1_B11_4;MSH;05/12/2023 09:39:09;319;0;1087;476
1_B11_5;PMR_ExStream22_Main_EPT;2_1_B11_5_2023_12_05-09-39-42-655.PNG;;;;;;;;C02_T_ohne;770;1988;114353;664;115017;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B11\1_B11_5;MSH;05/12/2023 09:39:42;129;0;889;476
1_B11_5;PMR_ExStream22_Main_EPT;1_1_B11_5_2023_12_05-09-39-42-644.PNG;;;;;;;;C02_T_ohne;759;2000;106253;64;106317;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B11\1_B11_5;MSH;05/12/2023 09:39:42;110;0;886;476
1_B11_6;PMR_ExStream22_Main_EPT;2_1_B11_6_2023_12_05-09-40-08-664.PNG;;;;;;;;C02_T_ohne;721;1925;101929;6;101935;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B11\1_B11_6;MSH;05/12/2023 09:40:08;94;0;789;476
1_B11_7;PMR_ExStream22_Main_EPT;1_1_B11_7_2023_12_05-09-40-36-885.PNG;;;;;;;;C02_T_ohne;769;2144;114074;148;114222;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B11\1_B11_7;MSH;05/12/2023 09:40:36;98;0;839;476
1_B11_7;PMR_ExStream22_Main_EPT;2_1_B11_7_2023_12_05-09-40-36-896.PNG;;;;;;;;C02_T_ohne;703;2009;105860;613;106473;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B11\1_B11_7;MSH;05/12/2023 09:40:36;117;0;840;476
1_B11_7;PMR_ExStream22_Main_EPT;1_1_B11_7_2023_12_05-09-40-36-907.PNG;;;;;;;;C02_T_ohne;769;2144;114074;148;114222;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B11\1_B11_7;MSH;05/12/2023 09:40:36;98;0;839;476
1_B11_7;PMR_ExStream22_Main_EPT;2_1_B11_7_2023_12_05-09-40-36-919.PNG;;;;;;;;C02_T_ohne;711;2045;106423;590;107013;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B11\1_B11_7;MSH;05/12/2023 09:40:37;149;0;882;476
1_B11_7;PMR_ExStream22_Main_EPT;1_1_B11_7_2023_12_05-09-40-36-930.PNG;;;;;;;;C02_T_ohne;780;2202;114909;76;114985;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B11\1_B11_7;MSH;05/12/2023 09:40:37;164;0;929;476
1_B11_7;PMR_ExStream22_Main_EPT;2_1_B11_7_2023_12_05-09-40-36-942.PNG;;;;;;;;C02_T_ohne;715;2021;107105;600;107705;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B11\1_B11_7;MSH;05/12/2023 09:40:37;181;0;923;476
1_B11_7;PMR_ExStream22_Main_EPT;1_1_B11_7_2023_12_05-09-40-36-954.PNG;;;;;;;;C02_T_ohne;789;2221;114913;121;115034;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B11\1_B11_7;MSH;05/12/2023 09:40:37;198;0;976;476
1_B11_7;PMR_ExStream22_Main_EPT;2_1_B11_7_2023_12_05-09-40-36-966.PNG;;;;;;;;C02_T_ohne;717;2051;108048;617;108665;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B11\1_B11_7;MSH;05/12/2023 09:40:37;215;0;963;476
1_B11_7;PMR_ExStream22_Main_EPT;1_1_B11_7_2023_12_05-09-40-36-978.PNG;;;;;;;;C02_T_ohne;788;2210;114719;156;114875;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B11\1_B11_7;MSH;05/12/2023 09:40:37;233;0;1014;476
1_B11_7;PMR_ExStream22_Main_EPT;2_1_B11_7_2023_12_05-09-40-36-989.PNG;;;;;;;;C02_T_ohne;717;2048;108905;643;109548;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B11\1_B11_7;MSH;05/12/2023 09:40:37;249;0;1002;476
1_B11_7;PMR_ExStream22_Main_EPT;1_1_B11_7_2023_12_05-09-40-37-001.PNG;;;;;;;;C02_T_ohne;789;2202;114624;190;114814;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B11\1_B11_7;MSH;05/12/2023 09:40:37;270;0;1056;476
1_B11_7;PMR_ExStream22_Main_EPT;2_1_B11_7_2023_12_05-09-40-37-012.PNG;;;;;;;;C02_T_ohne;724;2079;109480;670;110150;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B11\1_B11_7;MSH;05/12/2023 09:40:37;285;0;1043;476
1_B11_7;PMR_ExStream22_Main_EPT;1_1_B11_7_2023_12_05-09-40-37-024.PNG;;;;;;;;C02_T_ohne;789;2202;114624;190;114814;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B11\1_B11_7;MSH;05/12/2023 09:40:37;270;0;1056;476
1_B11_7;PMR_ExStream22_Main_EPT;2_1_B11_7_2023_12_05-09-40-37-036.PNG;;;;;;;;C02_T_ohne;721;2047;109690;633;110323;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B11\1_B11_7;MSH;05/12/2023 09:40:37;321;0;1081;476
1_B11_8;PMR_ExStream22_Main_EPT;2_1_B11_8_2023_12_05-09-41-29-815.PNG;;;;;;;;C02_T_ohne;769;1900;105093;56;105149;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B11\1_B11_8;MSH;05/12/2023 09:41:29;139;0;900;476
1_B11_9;PMR_ExStream22_Main_EPT;1_1_B11_9_2023_12_05-09-41-47-815.PNG;;;;;;;;C02_T_ohne;728;1815;101721;75;101796;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B11\1_B11_9;MSH;05/12/2023 09:41:47;47;0;771;476
1_B11_9;PMR_ExStream22_Main_EPT;2_1_B11_9_2023_12_05-09-41-47-826.PNG;;;;;;;;C02_T_ohne;727;1865;113481;1230;114711;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B11\1_B11_9;MSH;05/12/2023 09:41:47;68;0;767;476
1_B11_9;PMR_ExStream22_Main_EPT;1_1_B11_9_2023_12_05-09-41-47-838.PNG;;;;;;;;C02_T_ohne;739;1979;110688;159;110847;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B11\1_B11_9;MSH;05/12/2023 09:41:47;189;0;957;476
1_B11_9;PMR_ExStream22_Main_EPT;2_1_B11_9_2023_12_05-09-41-47-849.PNG;;;;;;;;C02_T_ohne;780;2018;110267;118;110385;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B11\1_B11_9;MSH;05/12/2023 09:41:47;198;0;961;476
1_B11_10;PMR_ExStream22_Main_EPT;2_1_B11_10_2023_12_05-09-42-07-868.PNG;;;;;;;;C02_T_ohne;760;1935;107221;119;107340;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B11\1_B11_10;MSH;05/12/2023 09:42:07;125;0;860;476
1_B11_10;PMR_ExStream22_Main_EPT;1_1_B11_10_2023_12_05-09-42-07-857.PNG;;;;;;;;C02_T_ohne;728;2186;112682;1007;113689;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B11\1_B11_10;MSH;05/12/2023 09:42:07;110;0;867;476
1_B12_1;PMR_ExStream22_Main_EPT;1_1_B12_1_2023_12_05-09-43-50-384.PNG;;;;;;;;C02_T_ohne;1020;3890;168199;3038;171237;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B12\1_B12_1;MSH;05/12/2023 09:43:50;1;0;1054;476
1_B12_1;PMR_ExStream22_Main_EPT;2_1_B12_1_2023_12_05-09-43-50-394.PNG;;;;;;;;C02_T_ohne;1005;3938;161283;362;161645;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B12\1_B12_1;MSH;05/12/2023 09:43:50;16;0;1046;476
1_B12_1;PMR_ExStream22_Main_EPT;1_1_B12_1_2023_12_05-09-43-50-406.PNG;;;;;;;;C02_T_ohne;1020;3890;168199;3038;171237;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B12\1_B12_1;MSH;05/12/2023 09:43:50;1;0;1054;476
1_B12_1;PMR_ExStream22_Main_EPT;2_1_B12_1_2023_12_05-09-43-50-417.PNG;;;;;;;;C02_T_ohne;1013;3972;161015;314;161329;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B12\1_B12_1;MSH;05/12/2023 09:43:50;32;0;1069;476
1_B12_1;PMR_ExStream22_Main_EPT;1_1_B12_1_2023_12_05-09-43-50-430.PNG;;;;;;;;C02_T_ohne;1026;3818;168586;3074;171660;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B12\1_B12_1;MSH;05/12/2023 09:43:50;45;0;1102;476
1_B12_1;PMR_ExStream22_Main_EPT;2_1_B12_1_2023_12_05-09-43-50-441.PNG;;;;;;;;C02_T_ohne;1002;3959;160711;300;161011;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B12\1_B12_1;MSH;05/12/2023 09:43:50;70;0;1093;476
1_B12_1;PMR_ExStream22_Main_EPT;1_1_B12_1_2023_12_05-09-43-50-452.PNG;;;;;;;;C02_T_ohne;1026;3818;168586;3074;171660;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B12\1_B12_1;MSH;05/12/2023 09:43:50;45;0;1102;476
1_B12_2;PMR_ExStream22_Main_EPT;1_1_B12_2_2023_12_05-09-58-18-551.PNG;;;;;;;;C02_T_ohne;1002;3777;160948;2502;163450;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B12\1_B12_2;MSH;05/12/2023 09:58:18;49;0;1058;476
1_B12_2;PMR_ExStream22_Main_EPT;2_1_B12_2_2023_12_05-09-58-18-562.PNG;;;;;;;;C02_T_ohne;995;3693;157673;2973;160646;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B12\1_B12_2;MSH;05/12/2023 09:58:18;72;0;1041;476
1_B12_2;PMR_ExStream22_Main_EPT;1_1_B12_2_2023_12_05-09-58-18-574.PNG;;;;;;;;C02_T_ohne;1002;3777;160948;2502;163450;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B12\1_B12_2;MSH;05/12/2023 09:58:18;49;0;1058;476
1_B12_2;PMR_ExStream22_Main_EPT;2_1_B12_2_2023_12_05-09-58-18-585.PNG;;;;;;;;C02_T_ohne;998;3790;157900;3086;160986;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B12\1_B12_2;MSH;05/12/2023 09:58:18;105;0;1082;476
1_B12_3;PMR_ExStream22_Main_EPT;1_1_B12_3_2023_12_05-10-00-03-535.PNG;;;;;;;;C02_T_ohne;95;582;1763;121;1884;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B12\1_B12_3;MSH;05/12/2023 10:00:03;4;0;480;476
1_B12_3;PMR_ExStream22_Main_EPT;2_1_B12_3_2023_12_05-10-00-03-498.PNG;;;;;;;;C02_T_ohne;94;487;2373;168;2541;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B12\1_B12_3;MSH;05/12/2023 10:00:03;5;0;481;476
1_B12_3;PMR_ExStream22_Main_EPT;1_1_B12_3_2023_12_05-10-00-03-560.PNG;;;;;;;;C02_T_ohne;95;582;1763;121;1884;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B12\1_B12_3;MSH;05/12/2023 10:00:03;4;0;480;476
1_B12_3;PMR_ExStream22_Main_EPT;2_1_B12_3_2023_12_05-10-00-03-522.PNG;;;;;;;;C02_T_ohne;97;506;2522;201;2723;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B12\1_B12_3;MSH;05/12/2023 10:00:03;12;0;488;476
1_B12_3;PMR_ExStream22_Main_EPT;1_1_B12_3_2023_12_05-10-00-03-634.PNG;;;;;;;;C02_T_ohne;93;468;1543;51;1594;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B12\1_B12_3;MSH;05/12/2023 10:00:03;27;0;503;476
1_B12_3;PMR_ExStream22_Main_EPT;2_1_B12_3_2023_12_05-10-00-03-547.PNG;;;;;;;;C02_T_ohne;94;502;2602;200;2802;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B12\1_B12_3;MSH;05/12/2023 10:00:03;18;0;494;476
1_B12_3;PMR_ExStream22_Main_EPT;1_1_B12_3_2023_12_05-10-00-03-659.PNG;;;;;;;;C02_T_ohne;93;468;1543;51;1594;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B12\1_B12_3;MSH;05/12/2023 10:00:03;27;0;503;476
1_B12_3;PMR_ExStream22_Main_EPT;2_1_B12_3_2023_12_05-10-00-03-572.PNG;;;;;;;;C02_T_ohne;93;423;2364;190;2554;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B12\1_B12_3;MSH;05/12/2023 10:00:03;22;0;498;476
1_B12_3;PMR_ExStream22_Main_EPT;1_1_B12_3_2023_12_05-10-00-03-685.PNG;;;;;;;;C02_T_ohne;55;232;734;2;736;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B12\1_B12_3;MSH;05/12/2023 10:00:03;20;0;496;476
1_B12_3;PMR_ExStream22_Main_EPT;2_1_B12_3_2023_12_05-10-00-03-596.PNG;;;;;;;;C02_T_ohne;92;455;2494;253;2747;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B12\1_B12_3;MSH;05/12/2023 10:00:03;27;0;503;476
1_B12_3;PMR_ExStream22_Main_EPT;1_1_B12_3_2023_12_05-10-00-03-709.PNG;;;;;;;;C02_T_ohne;52;264;806;42;848;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B12\1_B12_3;MSH;05/12/2023 10:00:03;26;0;502;476
1_B12_3;PMR_ExStream22_Main_EPT;2_1_B12_3_2023_12_05-10-00-03-620.PNG;;;;;;;;C02_T_ohne;87;419;2110;159;2269;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B12\1_B12_3;MSH;05/12/2023 10:00:03;36;0;512;476
1_B12_3;PMR_ExStream22_Main_EPT;1_1_B12_3_2023_12_05-10-00-03-735.PNG;;;;;;;;C02_T_ohne;51;234;742;13;755;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B12\1_B12_3;MSH;05/12/2023 10:00:03;32;0;508;476
1_B12_3;PMR_ExStream22_Main_EPT;2_1_B12_3_2023_12_05-10-00-03-647.PNG;;;;;;;;C02_T_ohne;88;492;2224;172;2396;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B12\1_B12_3;MSH;05/12/2023 10:00:03;43;0;519;476
1_B12_3;PMR_ExStream22_Main_EPT;1_1_B12_3_2023_12_05-10-00-03-759.PNG;;;;;;;;C02_T_ohne;52;217;687;4;691;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B12\1_B12_3;MSH;05/12/2023 10:00:03;37;0;513;476
1_B12_3;PMR_ExStream22_Main_EPT;2_1_B12_3_2023_12_05-10-00-03-671.PNG;;;;;;;;C02_T_ohne;87;445;2203;264;2467;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B12\1_B12_3;MSH;05/12/2023 10:00:03;48;0;524;476
1_B12_3;PMR_ExStream22_Main_EPT;1_1_B12_3_2023_12_05-10-00-03-784.PNG;;;;;;;;C02_T_ohne;52;217;687;4;691;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B12\1_B12_3;MSH;05/12/2023 10:00:03;37;0;513;476
1_B12_3;PMR_ExStream22_Main_EPT;2_1_B12_3_2023_12_05-10-00-03-697.PNG;;;;;;;;C02_T_ohne;88;385;2293;323;2616;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B12\1_B12_3;MSH;05/12/2023 10:00:03;50;0;526;476
1_B12_3;PMR_ExStream22_Main_EPT;1_1_B12_3_2023_12_05-10-00-03-809.PNG;;;;;;;;C02_T_ohne;46;173;653;110;763;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B12\1_B12_3;MSH;05/12/2023 10:00:03;47;0;523;476
1_B12_3;PMR_ExStream22_Main_EPT;2_1_B12_3_2023_12_05-10-00-03-722.PNG;;;;;;;;C02_T_ohne;92;375;2086;396;2482;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B12\1_B12_3;MSH;05/12/2023 10:00:03;59;0;535;476
1_B12_3;PMR_ExStream22_Main_EPT;1_1_B12_3_2023_12_05-10-00-03-834.PNG;;;;;;;;C02_T_ohne;53;194;624;7;631;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B12\1_B12_3;MSH;05/12/2023 10:00:03;55;0;531;476
1_B12_3;PMR_ExStream22_Main_EPT;2_1_B12_3_2023_12_05-10-00-03-747.PNG;;;;;;;;C02_T_ohne;83;344;1997;419;2416;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B12\1_B12_3;MSH;05/12/2023 10:00:03;64;0;540;476
1_B12_3;PMR_ExStream22_Main_EPT;1_1_B12_3_2023_12_05-10-00-03-858.PNG;;;;;;;;C02_T_ohne;55;235;679;17;696;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B12\1_B12_3;MSH;05/12/2023 10:00:03;63;0;539;476
1_B12_3;PMR_ExStream22_Main_EPT;2_1_B12_3_2023_12_05-10-00-03-771.PNG;;;;;;;;C02_T_ohne;86;421;2246;478;2724;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B12\1_B12_3;MSH;05/12/2023 10:00:03;66;0;542;476
1_B12_3;PMR_ExStream22_Main_EPT;1_1_B12_3_2023_12_05-10-00-03-883.PNG;;;;;;;;C02_T_ohne;55;235;679;17;696;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B12\1_B12_3;MSH;05/12/2023 10:00:03;63;0;539;476
1_B12_3;PMR_ExStream22_Main_EPT;2_1_B12_3_2023_12_05-10-00-03-796.PNG;;;;;;;;C02_T_ohne;85;427;2043;428;2471;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B12\1_B12_3;MSH;05/12/2023 10:00:03;74;0;550;476
1_B12_3;PMR_ExStream22_Main_EPT;1_1_B12_3_2023_12_05-10-00-03-907.PNG;;;;;;;;C02_T_ohne;75;447;1228;38;1266;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B12\1_B12_3;MSH;05/12/2023 10:00:03;91;0;567;476
1_B12_3;PMR_ExStream22_Main_EPT;2_1_B12_3_2023_12_05-10-00-03-821.PNG;;;;;;;;C02_T_ohne;87;470;1900;154;2054;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\1_B12\1_B12_3;MSH;05/12/2023 10:00:03;81;0;557;476
