Sample Name/Number;Species Name;Image File Name;Collection Date (DD/MM/YYYY);Sample Station;Location;Latitude;Longitude;Determiner;Sex;Other Notes;Max Feret Diameter;Perimeter;Area;Holes;Area+Holes;Exposure Time (µs);Framerate (FPS);Light Intensity (%);Aperture;Image Path;Operator Name;Date (DD/MM/YYYY HH:MM);ROI (left);ROI (top);ROI (right);ROI (bottom)
9_B6_1;PMR_ExStream22_Main_EPT;1_9_B6_1_2024_01_15-09-53-29-164.PNG;;;;;;;;C56_T_ohne;182;616;8679;11;8690;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;222;0;698;476
9_B6_1;PMR_ExStream22_Main_EPT;2_9_B6_1_2024_01_15-09-53-29-175.PNG;;;;;;;;C56_T_ohne;364;1176;17558;152;17710;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;252;0;728;476
9_B6_1;PMR_ExStream22_Main_EPT;1_9_B6_1_2024_01_15-09-53-29-187.PNG;;;;;;;;C56_T_ohne;195;683;9154;14;9168;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;249;0;725;476
9_B6_1;PMR_ExStream22_Main_EPT;2_9_B6_1_2024_01_15-09-53-29-198.PNG;;;;;;;;C56_T_ohne;360;1182;17557;147;17704;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;265;0;741;476
9_B6_1;PMR_ExStream22_Main_EPT;1_9_B6_1_2024_01_15-09-53-29-210.PNG;;;;;;;;C56_T_ohne;199;719;9327;8;9335;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;263;0;739;476
9_B6_1;PMR_ExStream22_Main_EPT;2_9_B6_1_2024_01_15-09-53-29-222.PNG;;;;;;;;C56_T_ohne;358;1162;17582;140;17722;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;278;0;754;476
9_B6_1;PMR_ExStream22_Main_EPT;1_9_B6_1_2024_01_15-09-53-29-234.PNG;;;;;;;;C56_T_ohne;204;734;9468;14;9482;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;277;0;753;476
9_B6_1;PMR_ExStream22_Main_EPT;2_9_B6_1_2024_01_15-09-53-29-246.PNG;;;;;;;;C56_T_ohne;359;1177;17592;130;17722;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;292;0;768;476
9_B6_1;PMR_ExStream22_Main_EPT;1_9_B6_1_2024_01_15-09-53-29-258.PNG;;;;;;;;C56_T_ohne;206;747;9572;15;9587;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;290;0;766;476
9_B6_1;PMR_ExStream22_Main_EPT;2_9_B6_1_2024_01_15-09-53-29-270.PNG;;;;;;;;C56_T_ohne;358;1154;17557;128;17685;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;305;0;781;476
9_B6_1;PMR_ExStream22_Main_EPT;1_9_B6_1_2024_01_15-09-53-29-282.PNG;;;;;;;;C56_T_ohne;206;747;9572;15;9587;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;290;0;766;476
9_B6_1;PMR_ExStream22_Main_EPT;2_9_B6_1_2024_01_15-09-53-29-293.PNG;;;;;;;;C56_T_ohne;356;1167;17508;129;17637;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;319;0;795;476
9_B6_1;PMR_ExStream22_Main_EPT;1_9_B6_1_2024_01_15-09-53-29-306.PNG;;;;;;;;C56_T_ohne;208;738;9674;24;9698;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;318;0;794;476
9_B6_1;PMR_ExStream22_Main_EPT;2_9_B6_1_2024_01_15-09-53-29-317.PNG;;;;;;;;C56_T_ohne;360;1194;17493;121;17614;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;332;0;808;476
9_B6_1;PMR_ExStream22_Main_EPT;1_9_B6_1_2024_01_15-09-53-29-329.PNG;;;;;;;;C56_T_ohne;211;739;9748;30;9778;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;333;0;809;476
9_B6_1;PMR_ExStream22_Main_EPT;2_9_B6_1_2024_01_15-09-53-29-341.PNG;;;;;;;;C56_T_ohne;356;1133;17448;103;17551;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;346;0;822;476
9_B6_1;PMR_ExStream22_Main_EPT;1_9_B6_1_2024_01_15-09-53-29-354.PNG;;;;;;;;C56_T_ohne;209;742;9744;30;9774;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;347;0;823;476
9_B6_1;PMR_ExStream22_Main_EPT;2_9_B6_1_2024_01_15-09-53-29-365.PNG;;;;;;;;C56_T_ohne;355;1171;17434;108;17542;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;360;0;836;476
9_B6_1;PMR_ExStream22_Main_EPT;1_9_B6_1_2024_01_15-09-53-29-377.PNG;;;;;;;;C56_T_ohne;211;751;9723;38;9761;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;361;0;837;476
9_B6_1;PMR_ExStream22_Main_EPT;2_9_B6_1_2024_01_15-09-53-29-389.PNG;;;;;;;;C56_T_ohne;355;1189;17406;113;17519;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;373;0;849;476
9_B6_1;PMR_ExStream22_Main_EPT;1_9_B6_1_2024_01_15-09-53-29-401.PNG;;;;;;;;C56_T_ohne;204;731;9721;46;9767;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;376;0;852;476
9_B6_1;PMR_ExStream22_Main_EPT;2_9_B6_1_2024_01_15-09-53-29-412.PNG;;;;;;;;C56_T_ohne;354;1170;17270;102;17372;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;387;0;863;476
9_B6_1;PMR_ExStream22_Main_EPT;1_9_B6_1_2024_01_15-09-53-29-424.PNG;;;;;;;;C56_T_ohne;209;740;9698;53;9751;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;390;0;866;476
9_B6_1;PMR_ExStream22_Main_EPT;2_9_B6_1_2024_01_15-09-53-29-435.PNG;;;;;;;;C56_T_ohne;353;1187;17438;108;17546;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;401;0;877;476
9_B6_1;PMR_ExStream22_Main_EPT;1_9_B6_1_2024_01_15-09-53-29-448.PNG;;;;;;;;C56_T_ohne;202;714;9604;51;9655;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;404;0;880;476
9_B6_1;PMR_ExStream22_Main_EPT;2_9_B6_1_2024_01_15-09-53-29-460.PNG;;;;;;;;C56_T_ohne;353;1181;17424;109;17533;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;414;0;890;476
9_B6_1;PMR_ExStream22_Main_EPT;1_9_B6_1_2024_01_15-09-53-29-472.PNG;;;;;;;;C56_T_ohne;201;704;9582;50;9632;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;419;0;895;476
9_B6_1;PMR_ExStream22_Main_EPT;2_9_B6_1_2024_01_15-09-53-29-484.PNG;;;;;;;;C56_T_ohne;348;1181;17435;107;17542;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;428;0;904;476
9_B6_1;PMR_ExStream22_Main_EPT;1_9_B6_1_2024_01_15-09-53-29-496.PNG;;;;;;;;C56_T_ohne;201;704;9582;50;9632;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;419;0;895;476
9_B6_1;PMR_ExStream22_Main_EPT;2_9_B6_1_2024_01_15-09-53-29-507.PNG;;;;;;;;C56_T_ohne;349;1176;17491;183;17674;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;442;0;918;476
9_B6_1;PMR_ExStream22_Main_EPT;1_9_B6_1_2024_01_15-09-53-29-520.PNG;;;;;;;;C56_T_ohne;198;706;9406;51;9457;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;447;0;923;476
9_B6_1;PMR_ExStream22_Main_EPT;2_9_B6_1_2024_01_15-09-53-29-531.PNG;;;;;;;;C56_T_ohne;353;1176;17354;104;17458;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;455;0;931;476
9_B6_1;PMR_ExStream22_Main_EPT;1_9_B6_1_2024_01_15-09-53-29-544.PNG;;;;;;;;C56_T_ohne;195;737;9308;14;9322;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;461;0;937;476
9_B6_1;PMR_ExStream22_Main_EPT;2_9_B6_1_2024_01_15-09-53-29-555.PNG;;;;;;;;C56_T_ohne;352;1177;17387;95;17482;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;469;0;945;476
9_B6_1;PMR_ExStream22_Main_EPT;1_9_B6_1_2024_01_15-09-53-29-567.PNG;;;;;;;;C56_T_ohne;194;685;9214;52;9266;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;475;0;951;476
9_B6_1;PMR_ExStream22_Main_EPT;2_9_B6_1_2024_01_15-09-53-29-580.PNG;;;;;;;;C56_T_ohne;354;1146;17357;97;17454;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;483;0;959;476
9_B6_1;PMR_ExStream22_Main_EPT;1_9_B6_1_2024_01_15-09-53-29-592.PNG;;;;;;;;C56_T_ohne;199;696;9089;44;9133;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;489;0;965;476
9_B6_1;PMR_ExStream22_Main_EPT;2_9_B6_1_2024_01_15-09-53-29-604.PNG;;;;;;;;C56_T_ohne;352;1178;17339;101;17440;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;496;0;972;476
9_B6_1;PMR_ExStream22_Main_EPT;1_9_B6_1_2024_01_15-09-53-29-616.PNG;;;;;;;;C56_T_ohne;199;696;9089;44;9133;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;489;0;965;476
9_B6_1;PMR_ExStream22_Main_EPT;2_9_B6_1_2024_01_15-09-53-29-628.PNG;;;;;;;;C56_T_ohne;352;1179;17392;94;17486;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;509;0;985;476
9_B6_1;PMR_ExStream22_Main_EPT;1_9_B6_1_2024_01_15-09-53-29-640.PNG;;;;;;;;C56_T_ohne;187;635;8802;84;8886;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;517;0;993;476
9_B6_1;PMR_ExStream22_Main_EPT;2_9_B6_1_2024_01_15-09-53-29-651.PNG;;;;;;;;C56_T_ohne;352;1146;17322;80;17402;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;523;0;999;476
9_B6_1;PMR_ExStream22_Main_EPT;1_9_B6_1_2024_01_15-09-53-29-664.PNG;;;;;;;;C56_T_ohne;182;664;8705;28;8733;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;530;0;1006;476
9_B6_1;PMR_ExStream22_Main_EPT;2_9_B6_1_2024_01_15-09-53-29-676.PNG;;;;;;;;C56_T_ohne;352;1190;17337;78;17415;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;536;0;1012;476
9_B6_1;PMR_ExStream22_Main_EPT;1_9_B6_1_2024_01_15-09-53-29-687.PNG;;;;;;;;C56_T_ohne;179;627;8593;45;8638;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;544;0;1020;476
9_B6_1;PMR_ExStream22_Main_EPT;2_9_B6_1_2024_01_15-09-53-29-699.PNG;;;;;;;;C56_T_ohne;351;1168;17358;72;17430;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;550;0;1026;476
9_B6_1;PMR_ExStream22_Main_EPT;1_9_B6_1_2024_01_15-09-53-29-712.PNG;;;;;;;;C56_T_ohne;177;617;8447;31;8478;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;558;0;1034;476
9_B6_1;PMR_ExStream22_Main_EPT;2_9_B6_1_2024_01_15-09-53-29-723.PNG;;;;;;;;C56_T_ohne;352;1159;17297;84;17381;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;563;0;1039;476
9_B6_1;PMR_ExStream22_Main_EPT;1_9_B6_1_2024_01_15-09-53-29-735.PNG;;;;;;;;C56_T_ohne;175;623;8327;29;8356;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;572;0;1048;476
9_B6_1;PMR_ExStream22_Main_EPT;2_9_B6_1_2024_01_15-09-53-29-747.PNG;;;;;;;;C56_T_ohne;355;1176;17290;70;17360;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;576;0;1052;476
9_B6_1;PMR_ExStream22_Main_EPT;1_9_B6_1_2024_01_15-09-53-29-759.PNG;;;;;;;;C56_T_ohne;171;591;8173;31;8204;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;586;0;1062;476
9_B6_1;PMR_ExStream22_Main_EPT;2_9_B6_1_2024_01_15-09-53-29-771.PNG;;;;;;;;C56_T_ohne;357;1189;17313;79;17392;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;589;0;1065;476
9_B6_1;PMR_ExStream22_Main_EPT;1_9_B6_1_2024_01_15-09-53-29-783.PNG;;;;;;;;C56_T_ohne;171;591;8173;31;8204;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;586;0;1062;476
9_B6_1;PMR_ExStream22_Main_EPT;2_9_B6_1_2024_01_15-09-53-29-794.PNG;;;;;;;;C56_T_ohne;354;1160;17347;72;17419;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;602;0;1078;476
9_B6_1;PMR_ExStream22_Main_EPT;1_9_B6_1_2024_01_15-09-53-29-807.PNG;;;;;;;;C56_T_ohne;163;579;7918;37;7955;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;614;0;1090;476
9_B6_1;PMR_ExStream22_Main_EPT;2_9_B6_1_2024_01_15-09-53-29-818.PNG;;;;;;;;C56_T_ohne;353;1153;17358;142;17500;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;615;0;1091;476
9_B6_1;PMR_ExStream22_Main_EPT;1_9_B6_1_2024_01_15-09-53-29-831.PNG;;;;;;;;C56_T_ohne;164;605;7872;24;7896;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;627;0;1103;476
9_B6_1;PMR_ExStream22_Main_EPT;2_9_B6_1_2024_01_15-09-53-29-842.PNG;;;;;;;;C56_T_ohne;353;1177;17387;74;17461;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_1;MSH;15/01/2024 09:53:29;628;0;1104;476
9_B6_2;PMR_ExStream22_Main_EPT;1_9_B6_2_2024_01_15-09-53-44-359.PNG;;;;;;;;C56_T_ohne;368;1168;18968;196;19164;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_2;MSH;15/01/2024 09:53:44;6;0;482;476
9_B6_2;PMR_ExStream22_Main_EPT;2_9_B6_2_2024_01_15-09-53-44-347.PNG;;;;;;;;C56_T_ohne;291;836;14250;153;14403;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_2;MSH;15/01/2024 09:53:44;3;0;479;476
9_B6_2;PMR_ExStream22_Main_EPT;1_9_B6_2_2024_01_15-09-53-44-381.PNG;;;;;;;;C56_T_ohne;368;1168;18968;196;19164;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_2;MSH;15/01/2024 09:53:44;6;0;482;476
9_B6_2;PMR_ExStream22_Main_EPT;2_9_B6_2_2024_01_15-09-53-44-369.PNG;;;;;;;;C56_T_ohne;286;824;13855;131;13986;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_2;MSH;15/01/2024 09:53:44;20;0;496;476
9_B6_2;PMR_ExStream22_Main_EPT;1_9_B6_2_2024_01_15-09-53-44-405.PNG;;;;;;;;C56_T_ohne;368;1159;18904;197;19101;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_2;MSH;15/01/2024 09:53:44;39;0;515;476
9_B6_2;PMR_ExStream22_Main_EPT;2_9_B6_2_2024_01_15-09-53-44-392.PNG;;;;;;;;C56_T_ohne;277;798;13433;125;13558;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_2;MSH;15/01/2024 09:53:44;36;0;512;476
9_B6_2;PMR_ExStream22_Main_EPT;1_9_B6_2_2024_01_15-09-53-44-429.PNG;;;;;;;;C56_T_ohne;368;1159;18904;197;19101;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\9_B6\9_B6_2;MSH;15/01/2024 09:53:44;39;0;515;476
