Sample Name/Number;Species Name;Image File Name;Collection Date (DD/MM/YYYY);Sample Station;Location;Latitude;Longitude;Determiner;Sex;Other Notes;Max Feret Diameter;Perimeter;Area;Holes;Area+Holes;Exposure Time (µs);Framerate (FPS);Light Intensity (%);Aperture;Image Path;Operator Name;Date (DD/MM/YYYY HH:MM);ROI (left);ROI (top);ROI (right);ROI (bottom)
5_B7_1;PMR_ExStream22_Main_EPT;2_5_B7_1_2023_12_15-09-35-57-723.PNG;;;;;;;;C27_T_mit ;323;724;15532;0;15532;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_1;MSH;15/12/2023 09:35:57;455;0;931;476
5_B7_1;PMR_ExStream22_Main_EPT;1_5_B7_1_2023_12_15-09-35-57-712.PNG;;;;;;;;C27_T_mit ;137;352;6811;0;6811;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_1;MSH;15/12/2023 09:35:57;454;0;930;476
5_B7_1;PMR_ExStream22_Main_EPT;2_5_B7_1_2023_12_15-09-35-57-747.PNG;;;;;;;;C27_T_mit ;323;723;15546;0;15546;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_1;MSH;15/12/2023 09:35:57;512;0;988;476
5_B7_1;PMR_ExStream22_Main_EPT;1_5_B7_1_2023_12_15-09-35-57-736.PNG;;;;;;;;C27_T_mit ;137;352;6811;0;6811;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_1;MSH;15/12/2023 09:35:57;454;0;930;476
5_B7_1;PMR_ExStream22_Main_EPT;2_5_B7_1_2023_12_15-09-35-57-770.PNG;;;;;;;;C27_T_mit ;300;690;14831;0;14831;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_1;MSH;15/12/2023 09:35:57;564;0;1040;476
5_B7_1;PMR_ExStream22_Main_EPT;1_5_B7_1_2023_12_15-09-35-57-759.PNG;;;;;;;;C27_T_mit ;115;301;5230;0;5230;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_1;MSH;15/12/2023 09:35:57;568;0;1044;476
5_B7_1;PMR_ExStream22_Main_EPT;2_5_B7_1_2023_12_15-09-35-57-794.PNG;;;;;;;;C27_T_mit ;299;693;14869;0;14869;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_1;MSH;15/12/2023 09:35:57;612;0;1088;476
5_B7_1;PMR_ExStream22_Main_EPT;1_5_B7_1_2023_12_15-09-35-57-782.PNG;;;;;;;;C27_T_mit ;115;301;5230;0;5230;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_1;MSH;15/12/2023 09:35:57;568;0;1044;476
5_B7_2;PMR_ExStream22_Main_EPT;1_5_B7_2_2023_12_15-09-36-34-979.PNG;;;;;;;;C27_T_mit ;290;684;16203;0;16203;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_2;MSH;15/12/2023 09:36:34;20;0;496;476
5_B7_2;PMR_ExStream22_Main_EPT;2_5_B7_2_2023_12_15-09-36-34-968.PNG;;;;;;;;C27_T_mit ;324;714;14533;0;14533;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_2;MSH;15/12/2023 09:36:35;47;0;523;476
5_B7_2;PMR_ExStream22_Main_EPT;1_5_B7_2_2023_12_15-09-36-34-990.PNG;;;;;;;;C27_T_mit ;273;645;15155;0;15155;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_2;MSH;15/12/2023 09:36:35;113;0;589;476
5_B7_2;PMR_ExStream22_Main_EPT;2_5_B7_2_2023_12_15-09-36-35-002.PNG;;;;;;;;C27_T_mit ;324;711;15073;1;15074;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_2;MSH;15/12/2023 09:36:35;134;0;610;476
5_B7_2;PMR_ExStream22_Main_EPT;1_5_B7_2_2023_12_15-09-36-35-016.PNG;;;;;;;;C27_T_mit ;250;598;13731;1;13732;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_2;MSH;15/12/2023 09:36:35;206;0;682;476
5_B7_2;PMR_ExStream22_Main_EPT;2_5_B7_2_2023_12_15-09-36-35-028.PNG;;;;;;;;C27_T_mit ;325;733;15299;3;15302;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_2;MSH;15/12/2023 09:36:35;221;0;697;476
5_B7_2;PMR_ExStream22_Main_EPT;1_5_B7_2_2023_12_15-09-36-35-039.PNG;;;;;;;;C27_T_mit ;219;531;11915;0;11915;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_2;MSH;15/12/2023 09:36:35;295;0;771;476
5_B7_2;PMR_ExStream22_Main_EPT;2_5_B7_2_2023_12_15-09-36-35-051.PNG;;;;;;;;C27_T_mit ;323;727;15557;5;15562;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_2;MSH;15/12/2023 09:36:35;305;0;781;476
5_B7_2;PMR_ExStream22_Main_EPT;1_5_B7_2_2023_12_15-09-36-35-063.PNG;;;;;;;;C27_T_mit ;219;531;11915;0;11915;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_2;MSH;15/12/2023 09:36:35;295;0;771;476
5_B7_2;PMR_ExStream22_Main_EPT;2_5_B7_2_2023_12_15-09-36-35-075.PNG;;;;;;;;C27_T_mit ;322;740;15701;1;15702;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_2;MSH;15/12/2023 09:36:35;382;0;858;476
5_B7_2;PMR_ExStream22_Main_EPT;1_5_B7_2_2023_12_15-09-36-35-087.PNG;;;;;;;;C27_T_mit ;142;367;7499;0;7499;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_2;MSH;15/12/2023 09:36:35;449;0;925;476
5_B7_2;PMR_ExStream22_Main_EPT;2_5_B7_2_2023_12_15-09-36-35-099.PNG;;;;;;;;C27_T_mit ;320;732;15785;0;15785;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_2;MSH;15/12/2023 09:36:35;452;0;928;476
5_B7_2;PMR_ExStream22_Main_EPT;1_5_B7_2_2023_12_15-09-36-35-111.PNG;;;;;;;;C27_T_mit ;111;312;5864;0;5864;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_2;MSH;15/12/2023 09:36:35;514;0;990;476
5_B7_2;PMR_ExStream22_Main_EPT;2_5_B7_2_2023_12_15-09-36-35-122.PNG;;;;;;;;C27_T_mit ;319;733;15758;1;15759;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_2;MSH;15/12/2023 09:36:35;514;0;990;476
5_B7_2;PMR_ExStream22_Main_EPT;1_5_B7_2_2023_12_15-09-36-35-134.PNG;;;;;;;;C27_T_mit ;111;308;5602;0;5602;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_2;MSH;15/12/2023 09:36:35;573;0;1049;476
5_B7_2;PMR_ExStream22_Main_EPT;2_5_B7_2_2023_12_15-09-36-35-145.PNG;;;;;;;;C27_T_mit ;299;700;14982;0;14982;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_2;MSH;15/12/2023 09:36:35;570;0;1046;476
5_B7_2;PMR_ExStream22_Main_EPT;1_5_B7_2_2023_12_15-09-36-35-158.PNG;;;;;;;;C27_T_mit ;111;308;5602;0;5602;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_2;MSH;15/12/2023 09:36:35;573;0;1049;476
5_B7_2;PMR_ExStream22_Main_EPT;2_5_B7_2_2023_12_15-09-36-35-170.PNG;;;;;;;;C27_T_mit ;294;686;14265;0;14265;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_2;MSH;15/12/2023 09:36:35;622;0;1098;476
5_B7_3;PMR_ExStream22_Main_EPT;2_5_B7_3_2023_12_15-09-37-05-297.PNG;;;;;;;;C27_T_mit ;314;690;14179;2;14181;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:05;60;0;536;476
5_B7_3;PMR_ExStream22_Main_EPT;1_5_B7_3_2023_12_15-09-37-05-286.PNG;;;;;;;;C27_T_mit ;295;703;15993;0;15993;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:05;33;0;509;476
5_B7_3;PMR_ExStream22_Main_EPT;2_5_B7_3_2023_12_15-09-37-05-321.PNG;;;;;;;;C27_T_mit ;320;723;14800;0;14800;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:05;148;0;624;476
5_B7_3;PMR_ExStream22_Main_EPT;1_5_B7_3_2023_12_15-09-37-05-309.PNG;;;;;;;;C27_T_mit ;284;678;15098;2;15100;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:05;130;0;606;476
5_B7_3;PMR_ExStream22_Main_EPT;2_5_B7_3_2023_12_15-09-37-05-345.PNG;;;;;;;;C27_T_mit ;324;718;15140;1;15141;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:05;237;0;713;476
5_B7_3;PMR_ExStream22_Main_EPT;1_5_B7_3_2023_12_15-09-37-05-333.PNG;;;;;;;;C27_T_mit ;284;678;15098;2;15100;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:05;130;0;606;476
5_B7_3;PMR_ExStream22_Main_EPT;2_5_B7_3_2023_12_15-09-37-05-368.PNG;;;;;;;;C27_T_mit ;320;728;15352;2;15354;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:05;324;0;800;476
5_B7_3;PMR_ExStream22_Main_EPT;1_5_B7_3_2023_12_15-09-37-05-357.PNG;;;;;;;;C27_T_mit ;238;568;12333;0;12333;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:05;320;0;796;476
5_B7_3;PMR_ExStream22_Main_EPT;2_5_B7_3_2023_12_15-09-37-05-391.PNG;;;;;;;;C27_T_mit ;321;730;15732;6;15738;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:05;406;0;882;476
5_B7_3;PMR_ExStream22_Main_EPT;1_5_B7_3_2023_12_15-09-37-05-380.PNG;;;;;;;;C27_T_mit ;207;504;10368;0;10368;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:05;406;0;882;476
5_B7_3;PMR_ExStream22_Main_EPT;2_5_B7_3_2023_12_15-09-37-05-415.PNG;;;;;;;;C27_T_mit ;320;734;15784;1;15785;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:05;480;0;956;476
5_B7_3;PMR_ExStream22_Main_EPT;1_5_B7_3_2023_12_15-09-37-05-403.PNG;;;;;;;;C27_T_mit ;207;504;10368;0;10368;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:05;406;0;882;476
5_B7_3;PMR_ExStream22_Main_EPT;2_5_B7_3_2023_12_15-09-37-05-438.PNG;;;;;;;;C27_T_mit ;321;733;15869;0;15869;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:05;546;0;1022;476
5_B7_3;PMR_ExStream22_Main_EPT;1_5_B7_3_2023_12_15-09-37-05-427.PNG;;;;;;;;C27_T_mit ;129;335;6308;0;6308;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:05;548;0;1024;476
5_B7_3;PMR_ExStream22_Main_EPT;2_5_B7_3_2023_12_15-09-37-05-461.PNG;;;;;;;;C27_T_mit ;321;733;15954;0;15954;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:05;605;0;1081;476
5_B7_3;PMR_ExStream22_Main_EPT;1_5_B7_3_2023_12_15-09-37-05-450.PNG;;;;;;;;C27_T_mit ;90;256;4207;0;4207;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:05;609;0;1085;476
5_B7_3;PMR_ExStream22_Main_EPT;2_5_B7_3_2023_12_15-09-37-05-587.PNG;;;;;;;;C27_T_mit ;25;67;282;1;283;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:05;142;0;618;476
5_B7_3;PMR_ExStream22_Main_EPT;1_5_B7_3_2023_12_15-09-37-05-576.PNG;;;;;;;;C27_T_mit ;22;58;205;0;205;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:05;131;0;607;476
5_B7_3;PMR_ExStream22_Main_EPT;2_5_B7_3_2023_12_15-09-37-05-610.PNG;;;;;;;;C27_T_mit ;24;66;273;0;273;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:05;157;0;633;476
5_B7_3;PMR_ExStream22_Main_EPT;1_5_B7_3_2023_12_15-09-37-05-599.PNG;;;;;;;;C27_T_mit ;22;58;205;0;205;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:05;131;0;607;476
5_B7_3;PMR_ExStream22_Main_EPT;2_5_B7_3_2023_12_15-09-37-05-633.PNG;;;;;;;;C27_T_mit ;23;63;270;1;271;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:05;172;0;648;476
5_B7_3;PMR_ExStream22_Main_EPT;2_5_B7_3_2023_12_15-09-37-05-655.PNG;;;;;;;;C27_T_mit ;25;65;267;0;267;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:05;186;0;662;476
5_B7_3;PMR_ExStream22_Main_EPT;2_5_B7_3_2023_12_15-09-37-05-676.PNG;;;;;;;;C27_T_mit ;25;66;273;1;274;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:05;200;0;676;476
5_B7_3;PMR_ExStream22_Main_EPT;1_5_B7_3_2023_12_15-09-37-05-929.PNG;;;;;;;;C27_T_mit ;23;60;211;0;211;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:05;323;0;799;476
5_B7_3;PMR_ExStream22_Main_EPT;2_5_B7_3_2023_12_15-09-37-05-698.PNG;;;;;;;;C27_T_mit ;24;65;270;0;270;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:05;212;0;688;476
5_B7_3;PMR_ExStream22_Main_EPT;1_5_B7_3_2023_12_15-09-37-05-952.PNG;;;;;;;;C27_T_mit ;23;60;211;0;211;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:05;323;0;799;476
5_B7_3;PMR_ExStream22_Main_EPT;2_5_B7_3_2023_12_15-09-37-05-720.PNG;;;;;;;;C27_T_mit ;24;64;272;0;272;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:05;225;0;701;476
5_B7_3;PMR_ExStream22_Main_EPT;1_5_B7_3_2023_12_15-09-37-05-977.PNG;;;;;;;;C27_T_mit ;22;59;206;0;206;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:05;341;0;817;476
5_B7_3;PMR_ExStream22_Main_EPT;2_5_B7_3_2023_12_15-09-37-05-741.PNG;;;;;;;;C27_T_mit ;24;70;273;0;273;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:06;237;0;713;476
5_B7_3;PMR_ExStream22_Main_EPT;1_5_B7_3_2023_12_15-09-37-06-000.PNG;;;;;;;;C27_T_mit ;23;58;216;0;216;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:06;350;0;826;476
5_B7_3;PMR_ExStream22_Main_EPT;2_5_B7_3_2023_12_15-09-37-05-763.PNG;;;;;;;;C27_T_mit ;23;64;267;2;269;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:06;248;0;724;476
5_B7_3;PMR_ExStream22_Main_EPT;1_5_B7_3_2023_12_15-09-37-06-024.PNG;;;;;;;;C27_T_mit ;23;57;217;0;217;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:06;359;0;835;476
5_B7_3;PMR_ExStream22_Main_EPT;2_5_B7_3_2023_12_15-09-37-05-785.PNG;;;;;;;;C27_T_mit ;24;68;271;0;271;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:06;259;0;735;476
5_B7_3;PMR_ExStream22_Main_EPT;1_5_B7_3_2023_12_15-09-37-06-048.PNG;;;;;;;;C27_T_mit ;23;59;218;0;218;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:06;367;0;843;476
5_B7_3;PMR_ExStream22_Main_EPT;2_5_B7_3_2023_12_15-09-37-05-807.PNG;;;;;;;;C27_T_mit ;24;62;266;0;266;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:06;270;0;746;476
5_B7_3;PMR_ExStream22_Main_EPT;1_5_B7_3_2023_12_15-09-37-06-073.PNG;;;;;;;;C27_T_mit ;23;59;218;0;218;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:06;367;0;843;476
5_B7_3;PMR_ExStream22_Main_EPT;2_5_B7_3_2023_12_15-09-37-05-829.PNG;;;;;;;;C27_T_mit ;24;64;269;0;269;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:06;280;0;756;476
5_B7_3;PMR_ExStream22_Main_EPT;1_5_B7_3_2023_12_15-09-37-06-096.PNG;;;;;;;;C27_T_mit ;23;59;217;0;217;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:06;384;0;860;476
5_B7_3;PMR_ExStream22_Main_EPT;2_5_B7_3_2023_12_15-09-37-05-850.PNG;;;;;;;;C27_T_mit ;25;66;267;0;267;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:06;290;0;766;476
5_B7_3;PMR_ExStream22_Main_EPT;1_5_B7_3_2023_12_15-09-37-06-120.PNG;;;;;;;;C27_T_mit ;23;58;222;0;222;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:06;392;0;868;476
5_B7_3;PMR_ExStream22_Main_EPT;2_5_B7_3_2023_12_15-09-37-05-872.PNG;;;;;;;;C27_T_mit ;24;66;274;0;274;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:06;300;0;776;476
5_B7_3;PMR_ExStream22_Main_EPT;1_5_B7_3_2023_12_15-09-37-06-155.PNG;;;;;;;;C27_T_mit ;23;59;222;0;222;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:06;401;0;877;476
5_B7_3;PMR_ExStream22_Main_EPT;2_5_B7_3_2023_12_15-09-37-05-895.PNG;;;;;;;;C27_T_mit ;24;68;275;0;275;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:06;310;0;786;476
5_B7_3;PMR_ExStream22_Main_EPT;1_5_B7_3_2023_12_15-09-37-06-167.PNG;;;;;;;;C27_T_mit ;23;59;222;0;222;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:06;401;0;877;476
5_B7_3;PMR_ExStream22_Main_EPT;2_5_B7_3_2023_12_15-09-37-05-917.PNG;;;;;;;;C27_T_mit ;25;65;280;0;280;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_B7\5_B7_3;MSH;15/12/2023 09:37:06;319;0;795;476
