Sample Name/Number;Species Name;Image File Name;Collection Date (DD/MM/YYYY);Sample Station;Location;Latitude;Longitude;Determiner;Sex;Other Notes;Max Feret Diameter;Perimeter;Area;Holes;Area+Holes;Exposure Time (µs);Framerate (FPS);Light Intensity (%);Aperture;Image Path;Operator Name;Date (DD/MM/YYYY HH:MM);ROI (left);ROI (top);ROI (right);ROI (bottom)
6_F1_1;PMR_ExStream22_Main_EPT;1_6_F1_1_2023_12_20-09-17-38-923.PNG;;;;;;;;C36_T_ohne nur hinterleib;102;265;2308;31;2339;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:38;22;0;498;476
6_F1_1;PMR_ExStream22_Main_EPT;2_6_F1_1_2023_12_20-09-17-38-887.PNG;;;;;;;;C36_T_ohne nur hinterleib;86;210;1899;7;1906;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:38;27;0;503;476
6_F1_1;PMR_ExStream22_Main_EPT;1_6_F1_1_2023_12_20-09-17-38-945.PNG;;;;;;;;C36_T_ohne nur hinterleib;103;293;2309;26;2335;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:38;27;0;503;476
6_F1_1;PMR_ExStream22_Main_EPT;2_6_F1_1_2023_12_20-09-17-38-911.PNG;;;;;;;;C36_T_ohne nur hinterleib;86;210;1896;12;1908;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:38;32;0;508;476
6_F1_1;PMR_ExStream22_Main_EPT;1_6_F1_1_2023_12_20-09-17-38-969.PNG;;;;;;;;C36_T_ohne nur hinterleib;103;278;2309;25;2334;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:38;32;0;508;476
6_F1_1;PMR_ExStream22_Main_EPT;2_6_F1_1_2023_12_20-09-17-38-934.PNG;;;;;;;;C36_T_ohne nur hinterleib;86;208;1916;6;1922;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;36;0;512;476
6_F1_1;PMR_ExStream22_Main_EPT;1_6_F1_1_2023_12_20-09-17-38-992.PNG;;;;;;;;C36_T_ohne nur hinterleib;103;278;2309;25;2334;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;32;0;508;476
6_F1_1;PMR_ExStream22_Main_EPT;2_6_F1_1_2023_12_20-09-17-38-957.PNG;;;;;;;;C36_T_ohne nur hinterleib;86;219;1916;13;1929;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;42;0;518;476
6_F1_1;PMR_ExStream22_Main_EPT;1_6_F1_1_2023_12_20-09-17-39-015.PNG;;;;;;;;C36_T_ohne nur hinterleib;102;300;2285;27;2312;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;42;0;518;476
6_F1_1;PMR_ExStream22_Main_EPT;2_6_F1_1_2023_12_20-09-17-38-980.PNG;;;;;;;;C36_T_ohne nur hinterleib;88;214;1915;25;1940;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;47;0;523;476
6_F1_1;PMR_ExStream22_Main_EPT;1_6_F1_1_2023_12_20-09-17-39-038.PNG;;;;;;;;C36_T_ohne nur hinterleib;102;282;2302;60;2362;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;47;0;523;476
6_F1_1;PMR_ExStream22_Main_EPT;2_6_F1_1_2023_12_20-09-17-39-003.PNG;;;;;;;;C36_T_ohne nur hinterleib;88;212;1904;24;1928;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;51;0;527;476
6_F1_1;PMR_ExStream22_Main_EPT;1_6_F1_1_2023_12_20-09-17-39-061.PNG;;;;;;;;C36_T_ohne nur hinterleib;102;292;2266;30;2296;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;52;0;528;476
6_F1_1;PMR_ExStream22_Main_EPT;2_6_F1_1_2023_12_20-09-17-39-027.PNG;;;;;;;;C36_T_ohne nur hinterleib;90;240;1898;0;1898;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;56;0;532;476
6_F1_1;PMR_ExStream22_Main_EPT;1_6_F1_1_2023_12_20-09-17-39-085.PNG;;;;;;;;C36_T_ohne nur hinterleib;102;307;2269;30;2299;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;57;0;533;476
6_F1_1;PMR_ExStream22_Main_EPT;2_6_F1_1_2023_12_20-09-17-39-050.PNG;;;;;;;;C36_T_ohne nur hinterleib;94;250;1866;7;1873;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;61;0;537;476
6_F1_1;PMR_ExStream22_Main_EPT;1_6_F1_1_2023_12_20-09-17-39-108.PNG;;;;;;;;C36_T_ohne nur hinterleib;102;311;2222;12;2234;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;62;0;538;476
6_F1_1;PMR_ExStream22_Main_EPT;2_6_F1_1_2023_12_20-09-17-39-073.PNG;;;;;;;;C36_T_ohne nur hinterleib;94;259;1878;2;1880;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;66;0;542;476
6_F1_1;PMR_ExStream22_Main_EPT;1_6_F1_1_2023_12_20-09-17-39-130.PNG;;;;;;;;C36_T_ohne nur hinterleib;102;311;2222;12;2234;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;62;0;538;476
6_F1_1;PMR_ExStream22_Main_EPT;2_6_F1_1_2023_12_20-09-17-39-096.PNG;;;;;;;;C36_T_ohne nur hinterleib;91;228;1819;1;1820;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;72;0;548;476
6_F1_1;PMR_ExStream22_Main_EPT;1_6_F1_1_2023_12_20-09-17-39-153.PNG;;;;;;;;C36_T_ohne nur hinterleib;102;279;2202;29;2231;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;73;0;549;476
6_F1_1;PMR_ExStream22_Main_EPT;2_6_F1_1_2023_12_20-09-17-39-119.PNG;;;;;;;;C36_T_ohne nur hinterleib;94;243;1825;3;1828;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;76;0;552;476
6_F1_1;PMR_ExStream22_Main_EPT;1_6_F1_1_2023_12_20-09-17-39-176.PNG;;;;;;;;C36_T_ohne nur hinterleib;102;265;2152;35;2187;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;78;0;554;476
6_F1_1;PMR_ExStream22_Main_EPT;2_6_F1_1_2023_12_20-09-17-39-141.PNG;;;;;;;;C36_T_ohne nur hinterleib;95;245;1777;1;1778;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;81;0;557;476
6_F1_1;PMR_ExStream22_Main_EPT;1_6_F1_1_2023_12_20-09-17-39-200.PNG;;;;;;;;C36_T_ohne nur hinterleib;103;303;2218;31;2249;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;82;0;558;476
6_F1_1;PMR_ExStream22_Main_EPT;2_6_F1_1_2023_12_20-09-17-39-164.PNG;;;;;;;;C36_T_ohne nur hinterleib;91;224;1700;1;1701;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;86;0;562;476
6_F1_1;PMR_ExStream22_Main_EPT;1_6_F1_1_2023_12_20-09-17-39-223.PNG;;;;;;;;C36_T_ohne nur hinterleib;103;270;2124;1;2125;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;88;0;564;476
6_F1_1;PMR_ExStream22_Main_EPT;2_6_F1_1_2023_12_20-09-17-39-187.PNG;;;;;;;;C36_T_ohne nur hinterleib;94;239;1646;0;1646;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;91;0;567;476
6_F1_1;PMR_ExStream22_Main_EPT;1_6_F1_1_2023_12_20-09-17-39-247.PNG;;;;;;;;C36_T_ohne nur hinterleib;102;288;2183;20;2203;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;92;0;568;476
6_F1_1;PMR_ExStream22_Main_EPT;2_6_F1_1_2023_12_20-09-17-39-212.PNG;;;;;;;;C36_T_ohne nur hinterleib;73;167;1309;0;1309;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;101;0;577;476
6_F1_1;PMR_ExStream22_Main_EPT;1_6_F1_1_2023_12_20-09-17-39-269.PNG;;;;;;;;C36_T_ohne nur hinterleib;102;288;2183;20;2203;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;92;0;568;476
6_F1_1;PMR_ExStream22_Main_EPT;2_6_F1_1_2023_12_20-09-17-39-234.PNG;;;;;;;;C36_T_ohne nur hinterleib;69;165;1295;1;1296;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;107;0;583;476
6_F1_1;PMR_ExStream22_Main_EPT;1_6_F1_1_2023_12_20-09-17-39-292.PNG;;;;;;;;C36_T_ohne nur hinterleib;104;272;2162;20;2182;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;102;0;578;476
6_F1_1;PMR_ExStream22_Main_EPT;2_6_F1_1_2023_12_20-09-17-39-258.PNG;;;;;;;;C36_T_ohne nur hinterleib;66;164;1352;0;1352;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;111;0;587;476
6_F1_1;PMR_ExStream22_Main_EPT;1_6_F1_1_2023_12_20-09-17-39-316.PNG;;;;;;;;C36_T_ohne nur hinterleib;104;272;2162;20;2182;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;102;0;578;476
6_F1_1;PMR_ExStream22_Main_EPT;2_6_F1_1_2023_12_20-09-17-39-281.PNG;;;;;;;;C36_T_ohne nur hinterleib;79;201;1572;5;1577;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;114;0;590;476
6_F1_1;PMR_ExStream22_Main_EPT;1_6_F1_1_2023_12_20-09-17-39-339.PNG;;;;;;;;C36_T_ohne nur hinterleib;103;291;2175;16;2191;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;111;0;587;476
6_F1_1;PMR_ExStream22_Main_EPT;2_6_F1_1_2023_12_20-09-17-39-304.PNG;;;;;;;;C36_T_ohne nur hinterleib;109;281;2581;37;2618;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;110;0;586;476
6_F1_1;PMR_ExStream22_Main_EPT;1_6_F1_1_2023_12_20-09-17-39-363.PNG;;;;;;;;C36_T_ohne nur hinterleib;104;277;2142;7;2149;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;116;0;592;476
6_F1_1;PMR_ExStream22_Main_EPT;2_6_F1_1_2023_12_20-09-17-39-327.PNG;;;;;;;;C36_T_ohne nur hinterleib;107;287;2518;10;2528;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;114;0;590;476
6_F1_1;PMR_ExStream22_Main_EPT;1_6_F1_1_2023_12_20-09-17-39-386.PNG;;;;;;;;C36_T_ohne nur hinterleib;102;285;2112;10;2122;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;121;0;597;476
6_F1_1;PMR_ExStream22_Main_EPT;2_6_F1_1_2023_12_20-09-17-39-350.PNG;;;;;;;;C36_T_ohne nur hinterleib;102;263;2140;2;2142;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;120;0;596;476
6_F1_1;PMR_ExStream22_Main_EPT;1_6_F1_1_2023_12_20-09-17-39-409.PNG;;;;;;;;C36_T_ohne nur hinterleib;102;277;2096;25;2121;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;126;0;602;476
6_F1_1;PMR_ExStream22_Main_EPT;2_6_F1_1_2023_12_20-09-17-39-374.PNG;;;;;;;;C36_T_ohne nur hinterleib;80;200;1541;0;1541;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;134;0;610;476
6_F1_1;PMR_ExStream22_Main_EPT;1_6_F1_1_2023_12_20-09-17-39-434.PNG;;;;;;;;C36_T_ohne nur hinterleib;102;274;2081;19;2100;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;131;0;607;476
6_F1_1;PMR_ExStream22_Main_EPT;2_6_F1_1_2023_12_20-09-17-39-398.PNG;;;;;;;;C36_T_ohne nur hinterleib;93;219;1636;0;1636;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;138;0;614;476
6_F1_1;PMR_ExStream22_Main_EPT;1_6_F1_1_2023_12_20-09-17-39-457.PNG;;;;;;;;C36_T_ohne nur hinterleib;102;287;2046;20;2066;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;136;0;612;476
6_F1_1;PMR_ExStream22_Main_EPT;2_6_F1_1_2023_12_20-09-17-39-422.PNG;;;;;;;;C36_T_ohne nur hinterleib;96;228;1708;3;1711;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;141;0;617;476
6_F1_1;PMR_ExStream22_Main_EPT;1_6_F1_1_2023_12_20-09-17-39-480.PNG;;;;;;;;C36_T_ohne nur hinterleib;102;287;2046;20;2066;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;136;0;612;476
6_F1_1;PMR_ExStream22_Main_EPT;2_6_F1_1_2023_12_20-09-17-39-445.PNG;;;;;;;;C36_T_ohne nur hinterleib;95;234;1793;0;1793;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;145;0;621;476
6_F1_1;PMR_ExStream22_Main_EPT;1_6_F1_1_2023_12_20-09-17-39-503.PNG;;;;;;;;C36_T_ohne nur hinterleib;102;283;2063;16;2079;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;145;0;621;476
6_F1_1;PMR_ExStream22_Main_EPT;2_6_F1_1_2023_12_20-09-17-39-468.PNG;;;;;;;;C36_T_ohne nur hinterleib;94;235;1848;1;1849;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;149;0;625;476
6_F1_1;PMR_ExStream22_Main_EPT;1_6_F1_1_2023_12_20-09-17-39-526.PNG;;;;;;;;C36_T_ohne nur hinterleib;102;285;1994;10;2004;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;150;0;626;476
6_F1_1;PMR_ExStream22_Main_EPT;2_6_F1_1_2023_12_20-09-17-39-491.PNG;;;;;;;;C36_T_ohne nur hinterleib;95;275;1940;4;1944;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;152;0;628;476
6_F1_1;PMR_ExStream22_Main_EPT;1_6_F1_1_2023_12_20-09-17-39-549.PNG;;;;;;;;C36_T_ohne nur hinterleib;103;302;1991;6;1997;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;155;0;631;476
6_F1_1;PMR_ExStream22_Main_EPT;2_6_F1_1_2023_12_20-09-17-39-514.PNG;;;;;;;;C36_T_ohne nur hinterleib;95;286;1932;0;1932;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;157;0;633;476
6_F1_1;PMR_ExStream22_Main_EPT;1_6_F1_1_2023_12_20-09-17-39-573.PNG;;;;;;;;C36_T_ohne nur hinterleib;103;302;1991;6;1997;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;155;0;631;476
6_F1_1;PMR_ExStream22_Main_EPT;2_6_F1_1_2023_12_20-09-17-39-537.PNG;;;;;;;;C36_T_ohne nur hinterleib;95;298;1964;1;1965;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;161;0;637;476
6_F1_1;PMR_ExStream22_Main_EPT;1_6_F1_1_2023_12_20-09-17-39-596.PNG;;;;;;;;C36_T_ohne nur hinterleib;103;290;1911;14;1925;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;164;0;640;476
6_F1_1;PMR_ExStream22_Main_EPT;2_6_F1_1_2023_12_20-09-17-39-562.PNG;;;;;;;;C36_T_ohne nur hinterleib;96;292;1964;1;1965;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;166;0;642;476
6_F1_1;PMR_ExStream22_Main_EPT;1_6_F1_1_2023_12_20-09-17-39-619.PNG;;;;;;;;C36_T_ohne nur hinterleib;101;283;1901;2;1903;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;170;0;646;476
6_F1_1;PMR_ExStream22_Main_EPT;2_6_F1_1_2023_12_20-09-17-39-584.PNG;;;;;;;;C36_T_ohne nur hinterleib;96;248;1903;3;1906;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;172;0;648;476
6_F1_1;PMR_ExStream22_Main_EPT;1_6_F1_1_2023_12_20-09-17-39-643.PNG;;;;;;;;C36_T_ohne nur hinterleib;101;283;1901;2;1903;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;170;0;646;476
6_F1_1;PMR_ExStream22_Main_EPT;2_6_F1_1_2023_12_20-09-17-39-607.PNG;;;;;;;;C36_T_ohne nur hinterleib;96;247;1914;1;1915;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;177;0;653;476
6_F1_1;PMR_ExStream22_Main_EPT;1_6_F1_1_2023_12_20-09-17-39-667.PNG;;;;;;;;C36_T_ohne nur hinterleib;98;254;1830;4;1834;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;180;0;656;476
6_F1_1;PMR_ExStream22_Main_EPT;2_6_F1_1_2023_12_20-09-17-39-631.PNG;;;;;;;;C36_T_ohne nur hinterleib;96;251;1930;0;1930;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;181;0;657;476
6_F1_1;PMR_ExStream22_Main_EPT;1_6_F1_1_2023_12_20-09-17-39-690.PNG;;;;;;;;C36_T_ohne nur hinterleib;101;247;1799;9;1808;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;185;0;661;476
6_F1_1;PMR_ExStream22_Main_EPT;2_6_F1_1_2023_12_20-09-17-39-654.PNG;;;;;;;;C36_T_ohne nur hinterleib;95;270;1997;0;1997;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;185;0;661;476
6_F1_1;PMR_ExStream22_Main_EPT;1_6_F1_1_2023_12_20-09-17-39-714.PNG;;;;;;;;C36_T_ohne nur hinterleib;101;254;1827;16;1843;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;189;0;665;476
6_F1_1;PMR_ExStream22_Main_EPT;2_6_F1_1_2023_12_20-09-17-39-678.PNG;;;;;;;;C36_T_ohne nur hinterleib;97;272;2018;0;2018;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;189;0;665;476
6_F1_1;PMR_ExStream22_Main_EPT;1_6_F1_1_2023_12_20-09-17-39-738.PNG;;;;;;;;C36_T_ohne nur hinterleib;101;254;1827;16;1843;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;189;0;665;476
6_F1_1;PMR_ExStream22_Main_EPT;2_6_F1_1_2023_12_20-09-17-39-703.PNG;;;;;;;;C36_T_ohne nur hinterleib;95;279;2038;4;2042;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_F1\6_F1_1;MSH;20/12/2023 09:17:39;194;0;670;476
