Sample Name/Number;Species Name;Collection Date (DD/MM/YYYY);Sample Station;Location;Latitude;Longitude;Determiner;Sex;Other Notes;Max Feret Diameter (max);Max Feret Diameter (mean);Max Feret Diameter (std. dev.);Perimeter (mean);Perimeter (std. dev.);Area (mean);Area(std. dev.);Holes (mean);Holes (std. dev.);Area+Holes (mean);Area+Holes (std. dev.);Exposure Time (µs);Framerate (FPS);Light Intensity (%);Aperture;Image Path;Operator Name;Date (DD/MM/YYYY HH:MM)
7_G3_1;PMR_ExStream22_Main_EPT;;C45;;1532,32 mg;;;Trichoptera;C45_T_mit;465;465;1;1306;55;73293;12434;63;6;73356;12428;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_G3\7_G3_1;MSH;22.12.2023 10:42
7_G3_2;PMR_ExStream22_Main_EPT;;C45;;;;;Trichoptera;C45_T_mit;455;446;9;1225;63;69739;8094;14;8;69753;8101;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_G3\7_G3_2;MSH;22.12.2023 10:42
7_G3_3;PMR_ExStream22_Main_EPT;;C45;;;;;Trichoptera;C45_T_mit;450;380;64;1017;96;57693;2963;6;2;57699;2965;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_G3\7_G3_3;MSH;22.12.2023 10:42
7_G3_4;PMR_ExStream22_Main_EPT;;C45;;;;;Trichoptera;C45_T_mit;462;439;31;1209;83;70824;9948;26;9;70850;9955;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_G3\7_G3_4;MSH;22.12.2023 10:42
7_G3_5;PMR_ExStream22_Main_EPT;;C45;;;;;Trichoptera;C45_T_mit;444;394;70;1095;221;64417;18628;10;17;64427;18631;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_G3\7_G3_5;MSH;22.12.2023 10:43
7_G3_6;PMR_ExStream22_Main_EPT;;C45;;;;;Trichoptera;C45_T_mit;444;391;91;1165;339;63895;26199;317;530;64211;26675;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_G3\7_G3_6;MSH;22.12.2023 10:43
7_G3_7;PMR_ExStream22_Main_EPT;;C45;;;;;Trichoptera;C45_T_mit;468;408;57;1168;109;69412;8922;18;12;69430;8921;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_G3\7_G3_7;MSH;22.12.2023 10:43
7_G3_8;PMR_ExStream22_Main_EPT;;C45;;;;;Trichoptera;C45_T_mit;454;441;12;1246;41;74839;6628;38;36;74876;6650;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_G3\7_G3_8;MSH;22.12.2023 10:43
7_G3_9;PMR_ExStream22_Main_EPT;;C45;;;;;Trichoptera;C45_T_mit;466;198;194;600;603;28127;37514;226;147;28353;37458;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_G3\7_G3_9;MSH;22.12.2023 10:44
7_G3_10;PMR_ExStream22_Main_EPT;;C45;;;;;Trichoptera;C45_T_mit;457;383;85;1010;216;51518;13622;4;5;51522;13624;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_G3\7_G3_10;MSH;22.12.2023 10:44
7_G4_1;PMR_ExStream22_Main_EPT;;C45;;1532,78 mg;;;Ephemeroptera;C45_E;847;818;21;2846;185;53047;3071;856;1031;53903;3748;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_G4\7_G4_1;MSH;22.12.2023 10:45
7_G4_2;PMR_ExStream22_Main_EPT;;C45;;;;;Ephemeroptera;C45_E;806;775;21;2849;235;51912;3412;300;438;52212;3667;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_G4\7_G4_2;MSH;22.12.2023 10:45
7_G5_1;PMR_ExStream22_Main_EPT;;C45;;1533,77 mg;;;Ephemeroptera;C45_E;347;295;40;1296;107;18496;528;422;365;18918;619;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_G5\7_G5_1;MSH;22.12.2023 10:46
7_G5_2;PMR_ExStream22_Main_EPT;;C45;;;;;Ephemeroptera;C45_E;409;368;35;1227;159;18109;730;219;148;18329;829;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_G5\7_G5_2;MSH;22.12.2023 10:46
7_G6_1;PMR_ExStream22_Main_EPT;;C45;;1524,22 mg;;;Ephemeroptera;C45_E;313;270;32;974;211;9899;1496;8;11;9907;1492;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_G6\7_G6_1;MSH;22.12.2023 10:47
7_G6_2;PMR_ExStream22_Main_EPT;;C45;;;;;Ephemeroptera;C45_E;302;279;19;1059;198;9675;693;4;5;9679;694;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_G6\7_G6_2;MSH;22.12.2023 10:47
7_G7_1;PMR_ExStream22_Main_EPT;;C46;;1522,97 mg;;;Trichoptera;C46_T_ohne;788;763;16;3030;340;89697;1815;849;807;90546;2602;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_G7\7_G7_1;MSH;22.12.2023 10:53
7_G7_2;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_ohne;786;718;49;2978;634;85109;3501;411;349;85520;3774;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_G7\7_G7_2;MSH;22.12.2023 10:54
7_G8_1;PMR_ExStream22_Main_EPT;;C46;;1531,78 mg;;;Trichoptera;C46_T_ohne;469;375;66;1519;169;24687;3312;235;148;24922;3362;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_G8\7_G8_1;MSH;22.12.2023 10:55
7_G8_2;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_ohne;430;387;30;1864;395;39345;9453;913;686;40258;10071;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_G8\7_G8_2;MSH;22.12.2023 10:55
7_G8_3;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_ohne;374;374;1;1360;17;24620;21;78;2;24698;23;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_G8\7_G8_3;MSH;22.12.2023 10:55
7_G9_1;PMR_ExStream22_Main_EPT;;C46;;1522,26 mg;;;Trichoptera;C46_T_ohne;175;134;34;425;117;3278;456;17;31;3295;470;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_G9\7_G9_1;MSH;22.12.2023 10:56
7_G9_2;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_ohne;192;133;52;395;80;2945;1034;9;18;2954;1029;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_G9\7_G9_2;MSH;22.12.2023 10:57
7_G10_1;PMR_ExStream22_Main_EPT;;C46;;1521,32 mg;;;Trichoptera;C46_T_ohne;261;226;31;652;86;10840;1291;17;25;10856;1305;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_G10\7_G10_1;MSH;22.12.2023 10:57
7_G10_2;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_ohne;253;213;23;656;41;10322;874;15;14;10337;884;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_G10\7_G10_2;MSH;22.12.2023 10:58
7_G11_1;PMR_ExStream22_Main_EPT;;C46;;1527,29 mg;;;Trichoptera;C46_T_ohne;517;448;50;1685;88;33908;2845;231;122;34139;2848;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_G11\7_G11_1;MSH;22.12.2023 10:58
7_G11_2;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_ohne;497;446;42;1723;98;32845;3626;130;63;32976;3675;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_G11\7_G11_2;MSH;22.12.2023 10:59
7_G12_1;PMR_ExStream22_Main_EPT;;C46;;1512,62 mg;;;Trichoptera;C46_T_ohne;718;676;39;1792;71;79131;6812;82;79;79213;6873;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_G12\7_G12_1;MSH;22.12.2023 11:00
7_G12_2;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_ohne;717;704;12;1773;47;83483;3647;148;172;83631;3797;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_G12\7_G12_2;MSH;22.12.2023 11:00
7_H1_1;PMR_ExStream22_Main_EPT;;C46;;1522,21 mg;;;Trichoptera;C46_T_ohne;826;796;23;2655;152;132352;8085;138;109;132490;8174;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H1\7_H1_1;MSH;22.12.2023 11:01
7_H1_2;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_ohne;807;791;9;2444;86;130108;7113;401;205;130509;7005;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H1\7_H1_2;MSH;22.12.2023 11:01
7_H1_3;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_ohne;823;793;23;2553;168;133250;10532;176;218;133426;10466;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H1\7_H1_3;MSH;22.12.2023 11:02
7_H1_4;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_ohne;793;777;16;2523;100;130557;1823;508;323;131065;2104;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H1\7_H1_4;MSH;22.12.2023 11:02
7_H1_5;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_ohne;819;777;37;2508;58;129752;2118;636;654;130388;1657;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H1\7_H1_5;MSH;22.12.2023 11:02
7_H2_1;PMR_ExStream22_Main_EPT;;C46;;1530,48 mg;;;Trichoptera;C46_T_ohne;805;747;35;2423;107;120964;1820;411;534;121375;1875;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H2\7_H2_1;MSH;22.12.2023 11:03
7_H2_2;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_ohne;784;758;25;2407;102;122529;848;74;41;122603;887;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H2\7_H2_2;MSH;22.12.2023 11:04
7_H2_3;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_ohne;819;748;56;2395;212;121284;4814;602;544;121886;4466;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H2\7_H2_3;MSH;22.12.2023 11:04
7_H2_4;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_ohne;778;757;18;2350;69;122710;1766;260;169;122970;1861;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H2\7_H2_4;MSH;22.12.2023 11:05
7_H3_1;PMR_ExStream22_Main_EPT;;C46;;1520,79 mg;;;Trichoptera;C46_T_ohne;935;891;32;2917;112;114353;5488;2322;1207;116674;6643;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H3\7_H3_1;MSH;22.12.2023 11:05
7_H3_2;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_ohne;902;846;49;3045;62;109942;430;145;98;110087;520;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H3\7_H3_2;MSH;22.12.2023 11:06
7_H4_1;PMR_ExStream22_Main_EPT;;C46;;1528,33 mg;;;Trichoptera;C46_T_ohne;822;782;36;2885;76;91812;879;744;553;92557;1204;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H4\7_H4_1;MSH;22.12.2023 11:07
7_H4_2;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_ohne;800;788;9;2793;83;91747;3970;1521;1130;93268;4998;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H4\7_H4_2;MSH;22.12.2023 11:07
7_H4_3;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_ohne;793;790;6;2789;186;92121;3157;202;219;92323;2937;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H4\7_H4_3;MSH;22.12.2023 11:07
7_H4_4;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_ohne;799;786;10;3087;96;89314;3432;991;700;90304;4118;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H4\7_H4_4;MSH;22.12.2023 11:08
7_H4_5;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_ohne;787;763;13;2761;84;88873;4666;1785;576;90658;5065;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H4\7_H4_5;MSH;22.12.2023 11:08
7_H5_1;PMR_ExStream22_Main_EPT;;C46;;1533,49 mg;;;Trichoptera;C46_T_ohne;1025;1025;2147483647;3520;2147483647;162452;2147483647;103;2147483647;162555;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H5\7_H5_1;MSH;22.12.2023 11:09
7_H5_2;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_ohne;1040;1031;12;3527;41;172332;9302;1683;324;174014;8978;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H5\7_H5_2;MSH;22.12.2023 11:10
7_H5_3;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_ohne;1057;1023;23;3392;65;168692;2469;154;36;168846;2434;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H5\7_H5_3;MSH;22.12.2023 11:10
7_H5_4;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_ohne;1027;987;31;3416;104;167925;7179;341;436;168266;7613;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H5\7_H5_4;MSH;22.12.2023 11:11
7_H5_5;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_ohne;1022;987;29;3371;103;168654;6891;413;433;169068;7323;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H5\7_H5_5;MSH;22.12.2023 11:11
7_H5_6;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_ohne;1021;1008;19;3259;126;169506;5909;678;413;170184;6322;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H5\7_H5_6;MSH;22.12.2023 11:12
7_H5_7;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_ohne;1016;994;20;3245;64;168420;7574;258;330;168678;7902;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H5\7_H5_7;MSH;22.12.2023 11:12
7_H5_8;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_ohne;1003;1003;2147483647;3409;2147483647;163317;2147483647;1381;2147483647;164698;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H5\7_H5_8;MSH;22.12.2023 11:12
7_H5_9;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_ohne;1025;1009;23;3501;85;168568;9455;343;102;168912;9557;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H5\7_H5_9;MSH;22.12.2023 11:14
7_H5_10;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_ohne;1016;1001;16;3227;21;169642;7656;703;643;170345;8298;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H5\7_H5_10;MSH;22.12.2023 11:14
7_H6_1;PMR_ExStream22_Main_EPT;;C46;;1526,78 mg;;;Trichoptera;C46_T_mit;335;267;82;719;211;21711;7056;5;4;21716;7057;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H6\7_H6_1;MSH;22.12.2023 11:15
7_H6_2;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_mit;30;27;1;82;6;264;7;0;0;264;7;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H6\7_H6_2;MSH;22.12.2023 11:15
7_H6_3;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_mit;337;241;136;696;290;23290;15396;8;5;23297;15401;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H6\7_H6_3;MSH;22.12.2023 11:16
7_H6_4;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_mit;318;302;11;778;15;24088;1215;2;1;24090;1214;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H6\7_H6_4;MSH;22.12.2023 11:16
7_H6_5;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_mit;332;279;38;748;80;22432;3289;8;13;22440;3294;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H6\7_H6_5;MSH;22.12.2023 11:16
7_H6_6;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_mit;340;260;62;706;119;20821;3716;87;188;20908;3848;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H6\7_H6_6;MSH;22.12.2023 11:17
7_H6_7;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_mit;311;275;36;713;71;21670;1379;4;2;21674;1380;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H6\7_H6_7;MSH;22.12.2023 11:17
7_H6_8;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_mit;345;311;53;809;111;26032;4414;4;3;26036;4415;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H6\7_H6_8;MSH;22.12.2023 11:17
7_H6_9;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_mit;354;309;26;807;53;26234;5751;13;30;26246;5745;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H6\7_H6_9;MSH;22.12.2023 11:18
7_H7_1;PMR_ExStream22_Main_EPT;;C46;;1529,52 mg;;;Trichoptera;C46_T_mit;458;417;39;1178;74;65390;8776;5;3;65395;8776;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H7\7_H7_1;MSH;22.12.2023 11:18
7_H7_2;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_mit;514;430;86;1143;142;59219;7635;6;7;59225;7636;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H7\7_H7_2;MSH;22.12.2023 11:19
7_H7_3;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_mit;516;497;28;1281;61;67656;10816;17;8;67674;10822;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H7\7_H7_3;MSH;22.12.2023 11:19
7_H7_3;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_mit;32;30;2;98;14;411;31;19;10;430;34;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H7\7_H7_3;MSH;22.12.2023 11:19
7_H7_4;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_mit;542;509;37;1263;144;64542;18307;14;9;64555;18311;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H7\7_H7_4;MSH;22.12.2023 11:20
7_H7_5;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_mit;471;429;44;1104;63;54347;4178;8;14;54355;4181;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H7\7_H7_5;MSH;22.12.2023 11:20
7_H7_6;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_mit;487;416;74;1113;127;56866;8254;5;6;56871;8254;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H7\7_H7_6;MSH;22.12.2023 11:20
7_H7_7;PMR_ExStream22_Main_EPT;;C46;;;;;Trichoptera;C46_T_mit;521;488;32;1246;117;64717;12744;8;3;64725;12746;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H7\7_H7_7;MSH;22.12.2023 11:21
7_H8_1;PMR_ExStream22_Main_EPT;;C46;;1526,10 mg;;;Ephemeroptera;C46_E;365;286;75;970;223;13942;3860;60;79;14002;3907;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H8\7_H8_1;MSH;22.12.2023 11:22
7_H8_2;PMR_ExStream22_Main_EPT;;C46;;;;;Ephemeroptera;C46_E;292;233;20;839;98;13667;1577;311;246;13978;1607;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H8\7_H8_2;MSH;22.12.2023 11:22
7_H9_1;PMR_ExStream22_Main_EPT;;C46;;1521,39 mg;;;Ephemeroptera;C46_E;537;469;28;1494;124;30846;1293;348;199;31194;1268;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H9\7_H9_1;MSH;22.12.2023 11:23
7_H9_2;PMR_ExStream22_Main_EPT;;C46;;;;;Ephemeroptera;C46_E;563;514;43;1549;215;32221;2860;290;193;32511;3018;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H9\7_H9_2;MSH;22.12.2023 11:23
7_H10_1;PMR_ExStream22_Main_EPT;;C46;;1525,70 mg;;;Ephemeroptera;C46_E;1037;1034;3;3788;922;109840;11578;1670;583;111510;12160;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H10\7_H10_1;MSH;22.12.2023 11:24
7_H10_2;PMR_ExStream22_Main_EPT;;C46;;;;;Ephemeroptera;C46_E;1076;1076;2147483647;3572;2147483647;107274;2147483647;5712;2147483647;112986;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H10\7_H10_2;MSH;22.12.2023 11:24
7_H10_3;PMR_ExStream22_Main_EPT;;C46;;;;;Ephemeroptera;C46_E;1028;997;33;3360;496;109003;13062;1770;364;110774;13425;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H10\7_H10_3;MSH;22.12.2023 11:26
7_H10_4;PMR_ExStream22_Main_EPT;;C46;;;;;Ephemeroptera;C46_E;1099;1085;24;3540;609;105343;3724;4825;2107;110168;1618;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H10\7_H10_4;MSH;22.12.2023 11:26
7_H10_5;PMR_ExStream22_Main_EPT;;C46;;;;;Ephemeroptera;C46_E;1086;1086;2147483647;4314;2147483647;113051;2147483647;1124;2147483647;114175;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H10\7_H10_5;MSH;22.12.2023 11:26
7_H10_6;PMR_ExStream22_Main_EPT;;C46;;;;;Ephemeroptera;C46_E;1030;1030;2147483647;3773;2147483647;110518;2147483647;1738;2147483647;112256;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H10\7_H10_6;MSH;22.12.2023 11:27
7_H10_7;PMR_ExStream22_Main_EPT;;C46;;;;;Ephemeroptera;C46_E;1079;1015;65;2934;127;100300;1769;463;103;100762;1871;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H10\7_H10_7;MSH;22.12.2023 11:28
7_H10_8;PMR_ExStream22_Main_EPT;;C46;;;;;Ephemeroptera;C46_E;994;969;19;3346;264;99558;1306;838;94;100396;1373;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H10\7_H10_8;MSH;22.12.2023 11:28
7_H10_9;PMR_ExStream22_Main_EPT;;C46;;;;;Ephemeroptera;C46_E;1074;1008;93;2837;404;103864;7472;1203;329;105067;7777;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H10\7_H10_9;MSH;22.12.2023 11:30
7_H10_10;PMR_ExStream22_Main_EPT;;C46;;;;;Ephemeroptera;C46_E;1052;1009;33;2815;309;97692;11253;810;1202;98502;12455;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H10\7_H10_10;MSH;22.12.2023 11:30
7_H11_1;PMR_ExStream22_Main_EPT;;C46;;1527,44 mg;;;Plecoptera;C46_P;374;317;27;1125;135;11130;531;178;64;11307;504;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H11\7_H11_1;MSH;22.12.2023 11:31
7_H11_2;PMR_ExStream22_Main_EPT;;C46;;;;;Plecoptera;C46_P;357;306;24;1004;136;9816;199;31;32;9847;199;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H11\7_H11_2;MSH;22.12.2023 11:32
7_H12_1;PMR_ExStream22_Main_EPT;;C47;;1509,34 mg;;;Trichoptera;C47_T_ohne;328;229;97;612;205;8947;4172;39;49;8986;4210;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H12\7_H12_1;MSH;22.12.2023 11:47
7_H12_2;PMR_ExStream22_Main_EPT;;C47;;;;;Trichoptera;C47_T_ohne;317;294;25;795;62;12457;1051;186;55;12643;1039;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_H12\7_H12_2;MSH;22.12.2023 11:47
8_A1_3;PMR_ExStream22_Main_EPT;;C47;;1530,17 mg;;;Trichoptera;C47_T_ohne;293;161;121;428;313;7107;6264;12;6;7119;6261;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\8_A1\8_A1_3;MSH;22.12.2023 12:39
8_A1_4;PMR_ExStream22_Main_EPT;;C47;;;;;Trichoptera;C47_T_ohne;31;29;2;86;8;273;8;14;3;287;8;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\8_A1\8_A1_4;MSH;22.12.2023 12:39
8_A1_5;PMR_ExStream22_Main_EPT;;C47;;;;;Trichoptera;C47_T_ohne;291;211;78;558;164;10148;3295;19;26;10167;3308;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\8_A1\8_A1_5;MSH;22.12.2023 12:41
8_A2_1;PMR_ExStream22_Main_EPT;;C47;;1522,42 mg;;;Trichoptera;C47_T_ohne;258;204;49;664;63;8721;1443;24;17;8745;1456;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\8_A2\8_A2_1;MSH;22.12.2023 12:41
