Sample Name/Number;Species Name;Collection Date (DD/MM/YYYY);Sample Station;Location;Latitude;Longitude;Determiner;Sex;Other Notes;Max Feret Diameter (max);Max Feret Diameter (mean);Max Feret Diameter (std. dev.);Perimeter (mean);Perimeter (std. dev.);Area (mean);Area(std. dev.);Holes (mean);Holes (std. dev.);Area+Holes (mean);Area+Holes (std. dev.);Exposure Time (µs);Framerate (FPS);Light Intensity (%);Aperture;Image Path;Operator Name;Date (DD/MM/YYYY HH:MM)
6_H12_2;PMR_ExStream22_Main_EPT;;C40;;;;;Trichoptera;C40_T_ohne;399;357;34;1415;128;25629;3157;399;266;26028;3365;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\6_H12\6_H12_2;MSH;20.12.2023 11:24
7_A1_1;PMR_ExStream22_Main_EPT;;C40;;1529,48 mg;;;Trichoptera;C40_T_ohne;265;251;6;807;28;10851;1335;119;42;10970;1296;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A1\7_A1_1;MSH;20.12.2023 11:26
7_A1_2;PMR_ExStream22_Main_EPT;;C40;;;;;Trichoptera;C40_T_ohne;254;236;8;748;40;10617;624;39;46;10657;663;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A1\7_A1_2;MSH;20.12.2023 11:26
7_A2_1;PMR_ExStream22_Main_EPT;;C40;;1528,53 mg;;;Trichoptera;C40_T_ohne;135;107;22;345;30;2792;478;2;3;2794;476;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A2\7_A2_1;MSH;20.12.2023 11:27
7_A2_2;PMR_ExStream22_Main_EPT;;C40;;;;;Trichoptera;C40_T_ohne;140;101;30;312;64;2953;816;11;16;2964;816;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A2\7_A2_2;MSH;20.12.2023 11:27
7_A3_1;PMR_ExStream22_Main_EPT;;C40;;1519,29 mg;;;Trichoptera;C40_T_ohne;1084;1037;43;3532;96;195525;6167;1571;919;197096;7086;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A3\7_A3_1;MSH;20.12.2023 11:30
7_A3_2;PMR_ExStream22_Main_EPT;;C40;;;;;Trichoptera;C40_T_ohne;1025;1025;2147483647;3424;2147483647;193516;2147483647;2862;2147483647;196378;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A3\7_A3_2;MSH;20.12.2023 11:31
7_A3_3;PMR_ExStream22_Main_EPT;;C40;;;;;Trichoptera;C40_T_ohne;1022;1022;2147483647;3398;2147483647;189334;2147483647;64;2147483647;189398;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A3\7_A3_3;MSH;20.12.2023 11:34
7_A3_4;PMR_ExStream22_Main_EPT;;C40;;;;;Trichoptera;C40_T_ohne;1068;1068;2147483647;3598;2147483647;203222;2147483647;1651;2147483647;204873;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A3\7_A3_4;MSH;20.12.2023 11:35
7_A3_5;PMR_ExStream22_Main_EPT;;C40;;;;;Trichoptera;C40_T_ohne;1021;1021;2147483647;3329;2147483647;193351;2147483647;3368;2147483647;196719;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A3\7_A3_5;MSH;20.12.2023 11:35
7_A3_6;PMR_ExStream22_Main_EPT;;C40;;;;;Trichoptera;C40_T_ohne;1022;1022;2147483647;3145;2147483647;194795;2147483647;2320;2147483647;197115;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A3\7_A3_6;MSH;20.12.2023 11:36
7_A3_7;PMR_ExStream22_Main_EPT;;C40;;;;;Trichoptera;C40_T_ohne;1013;1013;2147483647;3214;2147483647;190357;2147483647;1522;2147483647;191879;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A3\7_A3_7;MSH;20.12.2023 11:36
7_A3_8;PMR_ExStream22_Main_EPT;;C40;;;;;Trichoptera;C40_T_ohne;1025;1025;2147483647;3299;2147483647;195869;2147483647;1711;2147483647;197580;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A3\7_A3_8;MSH;20.12.2023 11:37
7_A3_9;PMR_ExStream22_Main_EPT;;C40;;;;;Trichoptera;C40_T_ohne;1071;1028;37;3567;13;195214;5118;1169;532;196383;5650;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A3\7_A3_9;MSH;20.12.2023 11:38
7_A3_10;PMR_ExStream22_Main_EPT;;C40;;;;;Trichoptera;C40_T_ohne;1043;1028;22;3129;189;198252;3073;2672;852;200924;2221;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A3\7_A3_10;MSH;20.12.2023 11:38
7_A4_1;PMR_ExStream22_Main_EPT;;C40;;1526,06 mg;;;Trichoptera;C40_T_mit;208;182;26;473;90;13302;4961;1;1;13303;4961;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A4\7_A4_1;MSH;20.12.2023 11:39
7_A4_2;PMR_ExStream22_Main_EPT;;C40;;;;;Trichoptera;C40_T_mit;204;180;25;461;73;13132;4024;1;1;13132;4023;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A4\7_A4_2;MSH;20.12.2023 11:40
7_A4_3;PMR_ExStream22_Main_EPT;;C40;;;;;Trichoptera;C40_T_mit;198;177;20;475;73;11989;4070;5;4;11994;4069;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A4\7_A4_3;MSH;20.12.2023 11:40
7_A4_4;PMR_ExStream22_Main_EPT;;C40;;;;;Trichoptera;C40_T_mit;209;174;33;434;71;11221;2532;1;1;11222;2532;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A4\7_A4_4;MSH;20.12.2023 11:40
7_A4_5;PMR_ExStream22_Main_EPT;;C40;;;;;Trichoptera;C40_T_mit;200;177;21;486;36;14902;2050;19;36;14922;2035;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A4\7_A4_5;MSH;20.12.2023 11:41
7_A4_6;PMR_ExStream22_Main_EPT;;C40;;;;;Trichoptera;C40_T_mit;197;189;7;518;44;16277;2978;0;1;16278;2979;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A4\7_A4_6;MSH;20.12.2023 11:41
7_A4_7;PMR_ExStream22_Main_EPT;;C40;;;;;Trichoptera;C40_T_mit;208;202;9;522;57;15454;5238;2;1;15456;5239;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A4\7_A4_7;MSH;20.12.2023 11:42
7_A4_8;PMR_ExStream22_Main_EPT;;C40;;;;;Trichoptera;C40_T_mit;202;185;29;523;101;17294;5220;0;1;17295;5219;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A4\7_A4_8;MSH;20.12.2023 11:42
7_A4_9;PMR_ExStream22_Main_EPT;;C40;;;;;Trichoptera;C40_T_mit;208;184;28;487;113;14725;6575;3;3;14728;6577;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A4\7_A4_9;MSH;20.12.2023 11:42
7_A5_1;PMR_ExStream22_Main_EPT;;C40;;1540,39 mg;;;Trichoptera;C40_T_mit;511;492;13;1539;51;74194;3772;267;141;74461;3797;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A5\7_A5_1;MSH;20.12.2023 11:43
7_A5_2;PMR_ExStream22_Main_EPT;;C40;;;;;Trichoptera;C40_T_mit;655;601;30;1636;83;88744;12272;28;38;88772;12257;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A5\7_A5_2;MSH;20.12.2023 11:43
7_A5_3;PMR_ExStream22_Main_EPT;;C40;;;;;Trichoptera;C40_T_mit;623;519;72;1532;119;71435;6801;50;28;71485;6805;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A5\7_A5_3;MSH;20.12.2023 11:44
7_A5_4;PMR_ExStream22_Main_EPT;;C40;;;;;Trichoptera;C40_T_mit;596;535;40;1652;122;75537;4949;206;125;75743;4886;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A5\7_A5_4;MSH;20.12.2023 11:44
7_A5_5;PMR_ExStream22_Main_EPT;;C40;;;;;Trichoptera;C40_T_mit;628;605;32;1681;114;84670;1705;26;26;84696;1679;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A5\7_A5_5;MSH;20.12.2023 11:44
7_A5_6;PMR_ExStream22_Main_EPT;;C40;;;;;Trichoptera;C40_T_mit;598;551;67;1553;301;81426;13696;32;26;81459;13722;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A5\7_A5_6;MSH;20.12.2023 11:44
7_A5_7;PMR_ExStream22_Main_EPT;;C40;;;;;Trichoptera;C40_T_mit;623;584;31;1630;40;78792;2934;54;62;78846;2898;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A5\7_A5_7;MSH;20.12.2023 11:45
7_A5_9;PMR_ExStream22_Main_EPT;;C40;;;;;Trichoptera;C40_T_mit;512;167;100;370;286;4046;15080;2;10;4048;15089;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A5\7_A5_9;MSH;20.12.2023 11:45
7_A6_1;PMR_ExStream22_Main_EPT;;C40;;1539,74 mg;;;Ephemeroptera;C40_E;344;320;15;803;71;12375;1538;59;36;12434;1566;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A6\7_A6_1;MSH;20.12.2023 11:47
7_A6_2;PMR_ExStream22_Main_EPT;;C40;;;;;Ephemeroptera;C40_E;353;335;6;832;25;12612;941;43;27;12654;923;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A6\7_A6_2;MSH;20.12.2023 11:47
7_A7_1;PMR_ExStream22_Main_EPT;;C41;;1533,92 mg;;;Trichoptera;C41_T_ohne;340;303;31;1294;52;17352;2171;213;214;17566;2298;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A7\7_A7_1;MSH;20.12.2023 11:57
7_A7_2;PMR_ExStream22_Main_EPT;;C41;;;;;Trichoptera;C41_T_ohne;457;307;34;1285;161;17386;3904;138;335;17523;4234;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A7\7_A7_2;MSH;20.12.2023 11:58
7_A8_1;PMR_ExStream22_Main_EPT;;C41;;1525,95 mg;;;Trichoptera;C41_T_ohne;615;584;36;1740;166;45943;4528;188;210;46131;4500;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A8\7_A8_1;MSH;20.12.2023 12:46
7_A8_2;PMR_ExStream22_Main_EPT;;C41;;;;;Trichoptera;C41_T_ohne;585;491;34;1446;101;38008;1353;206;164;38215;1373;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A8\7_A8_2;MSH;20.12.2023 12:47
7_A9_1;PMR_ExStream22_Main_EPT;;C41;;1526,84 mg;;;Trichoptera;C41_T_ohne;316;283;38;1003;54;18493;2221;88;74;18581;2224;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A9\7_A9_1;MSH;20.12.2023 12:47
7_A9_2;PMR_ExStream22_Main_EPT;;C41;;;;;Trichoptera;C41_T_ohne;333;294;32;1154;92;17693;1218;120;61;17812;1225;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A9\7_A9_2;MSH;20.12.2023 12:48
7_A10_1;PMR_ExStream22_Main_EPT;;C41;;1513,67 mg;;;Trichoptera;C41_T_ohne;256;235;14;805;46;10260;892;14;20;10274;895;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A10\7_A10_1;MSH;20.12.2023 12:48
7_A10_2;PMR_ExStream22_Main_EPT;;C41;;;;;Trichoptera;C41_T_ohne;272;215;46;747;79;9571;2043;41;38;9612;2072;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A10\7_A10_2;MSH;20.12.2023 12:49
7_A11_1;PMR_ExStream22_Main_EPT;;C41;;1536,30 mg;;;Trichoptera;C41_T_ohne;395;358;25;1284;93;20908;761;272;141;21180;736;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A11\7_A11_1;MSH;20.12.2023 12:50
7_A11_2;PMR_ExStream22_Main_EPT;;C41;;;;;Trichoptera;C41_T_ohne;371;289;74;1167;147;16840;4172;232;170;17072;4283;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A11\7_A11_2;MSH;20.12.2023 12:50
7_A12_1;PMR_ExStream22_Main_EPT;;C41;;1528,01 mg;;;Trichoptera;C41_T_ohne;319;263;61;810;161;11912;2771;108;116;12021;2817;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A12\7_A12_1;MSH;20.12.2023 12:51
7_A12_2;PMR_ExStream22_Main_EPT;;C41;;;;;Trichoptera;C41_T_ohne;321;236;79;749;183;10320;3535;94;93;10414;3567;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_A12\7_A12_2;MSH;20.12.2023 12:51
7_B1_1;PMR_ExStream22_Main_EPT;;C41;;1532,57 mg;;;Trichoptera;C41_T_ohne;252;205;32;675;87;8347;1112;67;66;8413;1136;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B1\7_B1_1;MSH;20.12.2023 12:52
7_B1_2;PMR_ExStream22_Main_EPT;;C41;;;;;Trichoptera;C41_T_ohne;246;223;9;593;30;8494;346;42;52;8536;386;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B1\7_B1_2;MSH;20.12.2023 12:52
7_B2_1;PMR_ExStream22_Main_EPT;;C41;;1529,07 mg;;;Trichoptera;C41_T_ohne;243;199;35;821;77;8424;1432;51;68;8474;1466;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B2\7_B2_1;MSH;20.12.2023 12:53
7_B2_2;PMR_ExStream22_Main_EPT;;C41;;;;;Trichoptera;C41_T_ohne;256;245;9;823;89;9449;411;54;58;9503;380;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B2\7_B2_2;MSH;20.12.2023 12:53
7_B3_1;PMR_ExStream22_Main_EPT;;C41;;1521,74 mg;;;Trichoptera;C41_T_ohne;147;134;9;350;20;3494;281;7;6;3501;279;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B3\7_B3_1;MSH;20.12.2023 12:54
7_B3_2;PMR_ExStream22_Main_EPT;;C41;;;;;Trichoptera;C41_T_ohne;149;135;10;371;27;3568;271;20;30;3588;261;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B3\7_B3_2;MSH;20.12.2023 12:54
7_B4_1;PMR_ExStream22_Main_EPT;;C41;;1523,39 mg;;;Trichoptera;C41_T_ohne;805;785;13;2019;135;118817;4404;381;376;119198;4695;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B4\7_B4_1;MSH;20.12.2023 12:55
7_B4_2;PMR_ExStream22_Main_EPT;;C41;;;;;Trichoptera;C41_T_ohne;772;772;2147483647;1912;2147483647;116742;2147483647;129;2147483647;116871;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B4\7_B4_2;MSH;20.12.2023 12:56
7_B4_3;PMR_ExStream22_Main_EPT;;C41;;;;;Trichoptera;C41_T_ohne;819;801;21;2074;122;122787;10141;45;28;122832;10165;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B4\7_B4_3;MSH;20.12.2023 12:56
7_B4_4;PMR_ExStream22_Main_EPT;;C41;;;;;Trichoptera;C41_T_ohne;809;764;65;1952;86;116302;11405;336;99;116638;11504;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B4\7_B4_4;MSH;20.12.2023 12:57
7_B4_5;PMR_ExStream22_Main_EPT;;C41;;;;;Trichoptera;C41_T_ohne;807;771;51;2019;58;118246;5116;8;4;118254;5112;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B4\7_B4_5;MSH;20.12.2023 12:57
7_B4_6;PMR_ExStream22_Main_EPT;;C41;;;;;Trichoptera;C41_T_ohne;787;785;4;2051;30;123872;179;151;174;124022;5;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B4\7_B4_6;MSH;20.12.2023 12:57
7_B4_7;PMR_ExStream22_Main_EPT;;C41;;;;;Trichoptera;C41_T_ohne;786;764;23;1903;44;116143;2797;172;26;116315;2782;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B4\7_B4_7;MSH;20.12.2023 12:58
7_B4_8;PMR_ExStream22_Main_EPT;;C41;;;;;Trichoptera;C41_T_ohne;814;793;31;1969;58;120538;2696;196;5;120733;2691;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B4\7_B4_8;MSH;20.12.2023 12:58
7_B4_9;PMR_ExStream22_Main_EPT;;C41;;;;;Trichoptera;C41_T_ohne;809;795;15;2053;95;122380;7240;246;130;122627;7368;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B4\7_B4_9;MSH;20.12.2023 12:58
7_B4_10;PMR_ExStream22_Main_EPT;;C41;;;;;Trichoptera;C41_T_ohne;801;780;21;2028;62;119758;5006;40;38;119799;5019;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B4\7_B4_10;MSH;20.12.2023 12:59
7_B5_1;PMR_ExStream22_Main_EPT;;C41;;1527,93 mg;;;Trichoptera;C41_T_ohne;768;760;8;1948;50;120417;9441;14;14;120431;9452;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B5\7_B5_1;MSH;20.12.2023 13:00
7_B5_2;PMR_ExStream22_Main_EPT;;C41;;;;;Trichoptera;C41_T_ohne;821;807;20;2105;116;128319;621;44;2;128362;623;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B5\7_B5_2;MSH;20.12.2023 13:01
7_B5_3;PMR_ExStream22_Main_EPT;;C41;;;;;Trichoptera;C41_T_ohne;825;774;57;1988;140;123568;6453;122;191;123690;6615;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B5\7_B5_3;MSH;20.12.2023 13:01
7_B5_4;PMR_ExStream22_Main_EPT;;C41;;;;;Trichoptera;C41_T_ohne;803;795;14;2048;42;130225;11604;295;253;130520;11857;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B5\7_B5_4;MSH;20.12.2023 13:02
7_B5_5;PMR_ExStream22_Main_EPT;;C41;;;;;Trichoptera;C41_T_ohne;818;806;12;2132;100;126354;12930;64;77;126418;13004;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B5\7_B5_5;MSH;20.12.2023 13:02
7_B5_6;PMR_ExStream22_Main_EPT;;C41;;;;;Trichoptera;C41_T_ohne;794;764;24;2047;79;120515;1240;71;55;120586;1198;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B5\7_B5_6;MSH;20.12.2023 13:02
7_B5_7;PMR_ExStream22_Main_EPT;;C41;;;;;Trichoptera;C41_T_ohne;821;811;9;2159;105;127200;10422;212;134;127412;10544;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B5\7_B5_7;MSH;20.12.2023 13:03
7_B5_8;PMR_ExStream22_Main_EPT;;C41;;;;;Trichoptera;C41_T_ohne;776;762;9;1966;53;121378;8538;16;19;121393;8537;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B5\7_B5_8;MSH;20.12.2023 13:03
7_B5_9;PMR_ExStream22_Main_EPT;;C41;;;;;Trichoptera;C41_T_ohne;823;807;16;2182;83;126111;9774;215;143;126326;9820;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B5\7_B5_9;MSH;20.12.2023 13:04
7_B6_1;PMR_ExStream22_Main_EPT;;C41;;1527,30 mg;;;Trichoptera;C41_T_ohne nur kopf;476;431;49;1828;191;51784;4842;635;482;52419;5033;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B6\7_B6_1;MSH;20.12.2023 13:05
7_B6_2;PMR_ExStream22_Main_EPT;;C41;;;;;Trichoptera;C41_T_ohne nur kopf;467;421;52;1680;383;50829;4102;553;311;51382;4187;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B6\7_B6_2;MSH;20.12.2023 13:05
7_B7_1;PMR_ExStream22_Main_EPT;;C41;;1525,46 mg;;;Trichoptera;C41_T_mit;292;234;78;601;189;15917;6105;5;3;15922;6106;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B7\7_B7_1;MSH;20.12.2023 13:06
7_B7_2;PMR_ExStream22_Main_EPT;;C41;;;;;Trichoptera;C41_T_mit;273;243;26;606;63;16780;2977;5;8;16785;2975;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B7\7_B7_2;MSH;20.12.2023 13:06
7_B7_3;PMR_ExStream22_Main_EPT;;C41;;;;;Trichoptera;C41_T_mit;277;208;75;544;181;16462;7423;2;2;16463;7424;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B7\7_B7_3;MSH;20.12.2023 13:07
7_B7_4;PMR_ExStream22_Main_EPT;;C41;;;;;Trichoptera;C41_T_mit;256;220;38;573;70;16788;2752;1;1;16789;2753;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B7\7_B7_4;MSH;20.12.2023 13:07
7_B7_5;PMR_ExStream22_Main_EPT;;C41;;;;;Trichoptera;C41_T_mit;279;238;77;586;172;14352;4727;98;193;14450;4784;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B7\7_B7_5;MSH;20.12.2023 13:08
7_B7_6;PMR_ExStream22_Main_EPT;;C41;;;;;Trichoptera;C41_T_mit;286;236;56;590;113;16110;3866;2;3;16112;3868;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B7\7_B7_6;MSH;20.12.2023 13:08
7_B7_7;PMR_ExStream22_Main_EPT;;C41;;;;;Trichoptera;C41_T_mit;286;223;64;555;135;15256;4717;4;7;15260;4716;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B7\7_B7_7;MSH;20.12.2023 13:09
7_B7_8;PMR_ExStream22_Main_EPT;;C41;;;;;Trichoptera;C41_T_mit;287;264;27;643;83;18173;4132;2;2;18175;4134;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B7\7_B7_8;MSH;20.12.2023 13:09
7_B8_1;PMR_ExStream22_Main_EPT;;C41;;1528,93 mg;;;Ephemeroptera;C41_E;480;449;17;1395;136;21234;1633;89;62;21324;1666;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B8\7_B8_1;MSH;20.12.2023 13:10
7_B8_2;PMR_ExStream22_Main_EPT;;C41;;;;;Ephemeroptera;C41_E;513;445;51;1284;80;20633;1794;81;62;20713;1806;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B8\7_B8_2;MSH;20.12.2023 13:10
7_B9_1;PMR_ExStream22_Main_EPT;;C41;;1517,72 mg;;;Ephemeroptera;C41_E;386;337;32;1105;221;20705;5203;52;42;20758;5213;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B9\7_B9_1;MSH;20.12.2023 13:11
7_B9_2;PMR_ExStream22_Main_EPT;;C41;;;;;Ephemeroptera;C41_E;390;325;52;1032;294;21345;5213;230;138;21575;5346;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B9\7_B9_2;MSH;20.12.2023 13:11
7_B10_1;PMR_ExStream22_Main_EPT;;C41;;1520,19 mg;;;Ephemeroptera;C41_E;337;286;40;830;179;9304;1250;53;58;9357;1201;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B10\7_B10_1;MSH;20.12.2023 13:12
7_B10_2;PMR_ExStream22_Main_EPT;;C41;;;;;Ephemeroptera;C41_E;336;269;58;802;190;8637;2013;101;113;8737;1926;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B10\7_B10_2;MSH;20.12.2023 13:13
7_B11_1;PMR_ExStream22_Main_EPT;;C41;;1537,18 mg;;;Ephemeroptera;C41_E;179;124;52;390;161;3622;1132;32;13;3654;1124;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B11\7_B11_1;MSH;20.12.2023 13:14
7_B11_2;PMR_ExStream22_Main_EPT;;C41;;;;;Ephemeroptera;C41_E;168;141;25;426;57;3838;820;7;12;3846;819;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B11\7_B11_2;MSH;20.12.2023 13:14
7_B12_1;PMR_ExStream22_Main_EPT;;C42;;1526,71 mg;;;Trichoptera;C42_Tohne;242;175;61;561;90;6069;1700;26;23;6095;1686;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B12\7_B12_1;MSH;20.12.2023 13:19
7_B12_2;PMR_ExStream22_Main_EPT;;C42;;;;;Trichoptera;C42_Tohne;39;32;5;113;19;322;73;15;25;337;78;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B12\7_B12_2;MSH;20.12.2023 13:19
7_B12_3;PMR_ExStream22_Main_EPT;;C42;;;;;Trichoptera;C42_Tohne;235;203;28;677;108;6664;810;23;29;6687;821;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_B12\7_B12_3;MSH;20.12.2023 13:20
7_C1_1;PMR_ExStream22_Main_EPT;;C42;;1520,17 mg;;;Trichoptera;C42_Tohne;182;127;48;321;105;3108;1017;8;14;3115;1024;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_C1\7_C1_1;MSH;20.12.2023 13:21
7_C1_2;PMR_ExStream22_Main_EPT;;C42;;;;;Trichoptera;C42_Tohne;184;153;16;383;29;3686;279;16;18;3702;293;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\7_C1\7_C1_2;MSH;20.12.2023 13:21
