Sample Name/Number;Species Name;Collection Date (DD/MM/YYYY);Sample Station;Location;Latitude;Longitude;Determiner;Sex;Other Notes;Max Feret Diameter (max);Max Feret Diameter (mean);Max Feret Diameter (std. dev.);Perimeter (mean);Perimeter (std. dev.);Area (mean);Area(std. dev.);Holes (mean);Holes (std. dev.);Area+Holes (mean);Area+Holes (std. dev.);Exposure Time (µs);Framerate (FPS);Light Intensity (%);Aperture;Image Path;Operator Name;Date (DD/MM/YYYY HH:MM)
5_D7_1;PMR_ExStream22_Main_EPT;;C28;;1520,33 mg;;;Ephemeroptera;C28_E;1048;1032;10;3934;501;192095;28465;17625;6157;209720;34239;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_D7\5_D7_1;MSH;15.12.2023 10:32
5_D8_1;PMR_ExStream22_Main_EPT;;C29;;1533,49 mg;;;Trichoptera;C29_T_ohne;560;496;39;1532;120;36344;3215;105;114;36448;3230;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_D8\5_D8_1;MSH;15.12.2023 10:47
5_D8_2;PMR_ExStream22_Main_EPT;;C29;;;;;Trichoptera;C29_T_ohne;501;417;66;1484;199;32145;3027;17;31;32162;3042;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_D8\5_D8_2;MSH;15.12.2023 10:47
5_D8_3;PMR_ExStream22_Main_EPT;;C29;;;;;Trichoptera;C29_T_ohne;546;526;15;1669;166;38102;881;220;162;38322;811;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_D8\5_D8_3;MSH;15.12.2023 10:47
5_D9_1;PMR_ExStream22_Main_EPT;;C29;;1532,48 mg;;;Trichoptera;C29_T_ohne;297;247;41;730;45;9277;1078;62;42;9339;1103;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_D9\5_D9_1;MSH;15.12.2023 10:48
5_D9_2;PMR_ExStream22_Main_EPT;;C29;;;;;Trichoptera;C29_T_ohne;295;226;71;642;108;8642;2750;27;24;8668;2763;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_D9\5_D9_2;MSH;15.12.2023 10:48
5_D10_1;PMR_ExStream22_Main_EPT;;C29;;1528,74 mg;;;Trichoptera;C29_T_ohne;282;227;62;659;144;9508;2658;69;60;9577;2700;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_D10\5_D10_1;MSH;15.12.2023 10:49
5_D10_2;PMR_ExStream22_Main_EPT;;C29;;;;;Trichoptera;C29_T_ohne;282;197;79;611;188;8371;3471;38;40;8409;3505;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_D10\5_D10_2;MSH;15.12.2023 10:49
5_D11_1;PMR_ExStream22_Main_EPT;;C29;;1532,69 mg;;;Trichoptera;C29_T_ohne;645;542;91;2140;193;43163;4722;515;532;43678;5182;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_D11\5_D11_1;MSH;15.12.2023 10:50
5_D11_2;PMR_ExStream22_Main_EPT;;C29;;;;;Trichoptera;C29_T_ohne;594;502;63;2181;424;41695;3495;402;228;42097;3355;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_D11\5_D11_2;MSH;15.12.2023 10:50
5_D12_1;PMR_ExStream22_Main_EPT;;C29;;1534,34 mg;;;Trichoptera;C29_T_ohne;209;190;15;643;64;6454;479;27;36;6482;471;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_D12\5_D12_1;MSH;15.12.2023 10:51
5_D12_2;PMR_ExStream22_Main_EPT;;C29;;;;;Trichoptera;C29_T_ohne;229;165;59;529;110;5926;1604;118;37;6044;1637;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_D12\5_D12_2;MSH;15.12.2023 10:51
5_E1_1;PMR_ExStream22_Main_EPT;;C29;;1514,13 mg;;;Trichoptera;C29_T_ohne;778;778;2147483647;2456;2147483647;122827;2147483647;438;2147483647;123265;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E1\5_E1_1;MSH;15.12.2023 10:52
5_E1_2;PMR_ExStream22_Main_EPT;;C29;;;;;Trichoptera;C29_T_ohne;790;784;5;2571;82;126269;1427;116;116;126386;1496;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E1\5_E1_2;MSH;15.12.2023 10:53
5_E1_3;PMR_ExStream22_Main_EPT;;C29;;;;;Trichoptera;C29_T_ohne;797;771;24;2453;101;124673;2796;320;423;124993;2745;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E1\5_E1_3;MSH;15.12.2023 10:54
5_E1_4;PMR_ExStream22_Main_EPT;;C29;;;;;Trichoptera;C29_T_ohne;795;773;8;2507;120;124116;5162;274;282;124390;5101;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E1\5_E1_4;MSH;15.12.2023 10:54
5_E1_5;PMR_ExStream22_Main_EPT;;C29;;;;;Trichoptera;C29_T_ohne;782;771;13;2379;126;122063;1422;126;133;122189;1508;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E1\5_E1_5;MSH;15.12.2023 10:55
5_E1_6;PMR_ExStream22_Main_EPT;;C29;;;;;Trichoptera;C29_T_ohne;767;743;17;2254;191;119786;3767;150;141;119936;3756;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E1\5_E1_6;MSH;15.12.2023 10:55
5_E1_7;PMR_ExStream22_Main_EPT;;C29;;;;;Trichoptera;C29_T_ohne;791;774;12;2489;76;123303;4257;777;346;124080;4461;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E1\5_E1_7;MSH;15.12.2023 10:55
5_E2_1;PMR_ExStream22_Main_EPT;;C29;;1528,15 mg;;;Trichoptera;C29_T_ohne;840;801;23;3020;287;109019;4154;1234;541;110253;3900;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E2\5_E2_1;MSH;15.12.2023 10:57
5_E2_2;PMR_ExStream22_Main_EPT;;C29;;;;;Trichoptera;C29_T_ohne;884;836;43;2842;366;108329;3825;1255;464;109584;3461;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E2\5_E2_2;MSH;15.12.2023 10:58
5_E2_3;PMR_ExStream22_Main_EPT;;C29;;;;;Trichoptera;C29_T_ohne;869;828;37;2892;150;108259;4551;728;166;108987;4696;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E2\5_E2_3;MSH;15.12.2023 10:58
5_E3_1;PMR_ExStream22_Main_EPT;;C29;;1522,64 mg;;;Trichoptera;C29_T_ohne;271;204;68;633;132;8790;2779;53;43;8843;2806;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E3\5_E3_1;MSH;15.12.2023 10:59
5_E3_2;PMR_ExStream22_Main_EPT;;C29;;;;;Trichoptera;C29_T_ohne;263;193;65;620;88;8343;2416;46;48;8389;2392;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E3\5_E3_2;MSH;15.12.2023 11:00
5_E4_1;PMR_ExStream22_Main_EPT;;C29;;1430,64 mg;;;Trichoptera;C29_T_ohne;224;189;30;805;152;7666;1231;25;33;7692;1210;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E4\5_E4_1;MSH;15.12.2023 11:00
5_E4_2;PMR_ExStream22_Main_EPT;;C29;;;;;Trichoptera;C29_T_ohne;228;189;37;659;81;7271;1133;123;68;7394;1160;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E4\5_E4_2;MSH;15.12.2023 11:01
5_E5_1;PMR_ExStream22_Main_EPT;;C29;;1526,23 mg;;;Trichoptera;C29_T_ohne;219;168;51;473;125;6291;1721;7;16;6297;1721;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E5\5_E5_1;MSH;15.12.2023 11:01
5_E5_2;PMR_ExStream22_Main_EPT;;C29;;;;;Trichoptera;C29_T_ohne;218;181;37;512;98;6736;1257;7;10;6743;1259;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E5\5_E5_2;MSH;15.12.2023 11:02
5_E6_1;PMR_ExStream22_Main_EPT;;C29;;1534,89 mg;;;Trichoptera;C29_T_ohne;236;211;13;746;73;7723;986;51;60;7773;1024;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E6\5_E6_1;MSH;15.12.2023 11:03
5_E6_2;PMR_ExStream22_Main_EPT;;C29;;;;;Trichoptera;C29_T_ohne;246;236;7;718;34;8565;269;107;49;8673;308;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E6\5_E6_2;MSH;15.12.2023 11:03
5_E7_1;PMR_ExStream22_Main_EPT;;C29;;1523,12 mg;;;Trichoptera;C29_T_mit;305;276;32;712;38;26006;791;4;1;26010;790;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E7\5_E7_1;MSH;15.12.2023 11:04
5_E7_2;PMR_ExStream22_Main_EPT;;C29;;;;;Trichoptera;C29_T_mit;349;338;18;912;80;34618;4730;139;246;34758;4587;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E7\5_E7_2;MSH;15.12.2023 11:04
5_E7_3;PMR_ExStream22_Main_EPT;;C29;;;;;Trichoptera;C29_T_mit;353;287;63;748;230;27794;12887;13;15;27807;12901;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E7\5_E7_3;MSH;15.12.2023 11:04
5_E7_4;PMR_ExStream22_Main_EPT;;C29;;;;;Trichoptera;C29_T_mit;337;289;38;747;42;28655;2554;4;6;28659;2550;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E7\5_E7_4;MSH;15.12.2023 11:05
5_E7_5;PMR_ExStream22_Main_EPT;;C29;;;;;Trichoptera;C29_T_mit;342;263;88;713;251;27765;13792;6;5;27771;13797;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E7\5_E7_5;MSH;15.12.2023 11:05
5_E7_6;PMR_ExStream22_Main_EPT;;C29;;;;;Trichoptera;C29_T_mit;341;279;80;726;192;27305;8911;4;4;27310;8912;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E7\5_E7_6;MSH;15.12.2023 11:05
5_E7_7;PMR_ExStream22_Main_EPT;;C29;;;;;Trichoptera;C29_T_mit;352;272;72;739;187;28214;9951;48;118;28263;9906;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E7\5_E7_7;MSH;15.12.2023 11:05
5_E7_8;PMR_ExStream22_Main_EPT;;C29;;;;;Trichoptera;C29_T_mit;339;270;80;733;137;28091;6061;8;6;28098;6063;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E7\5_E7_8;MSH;15.12.2023 11:06
5_E7_9;PMR_ExStream22_Main_EPT;;C29;;;;;Trichoptera;C29_T_mit;341;249;83;683;219;26258;11594;34;85;26292;11625;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E7\5_E7_9;MSH;15.12.2023 11:06
5_E7_10;PMR_ExStream22_Main_EPT;;C29;;;;;Trichoptera;C29_T_mit;329;328;0;904;4;39685;21;7;3;39692;22;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E7\5_E7_10;MSH;15.12.2023 11:07
5_E7_10;PMR_ExStream22_Main_EPT;;C29;;;;;Trichoptera;C29_T_mit;351;351;0;946;0;38419;0;12;0;38431;0;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E7\5_E7_10;MSH;15.12.2023 11:07
5_E8_1;PMR_ExStream22_Main_EPT;;C29;;1513,30 mg;;;Ephemeroptera;C29_E;227;195;15;762;104;8955;287;26;32;8981;296;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E8\5_E8_1;MSH;15.12.2023 11:08
5_E8_2;PMR_ExStream22_Main_EPT;;C29;;;;;Ephemeroptera;C29_E;187;171;7;679;121;8610;852;117;87;8727;874;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E8\5_E8_2;MSH;15.12.2023 11:08
5_E9_1;PMR_ExStream22_Main_EPT;;C29;;1536,59 mg;;;Ephemeroptera;C29_E;527;481;12;1284;100;25696;2561;165;144;25861;2701;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E9\5_E9_1;MSH;15.12.2023 11:14
5_E9_2;PMR_ExStream22_Main_EPT;;C29;;;;;Ephemeroptera;C29_E;936;646;196;2037;615;34019;11771;221;204;34240;11930;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E9\5_E9_2;MSH;15.12.2023 11:15
5_E9_3;PMR_ExStream22_Main_EPT;;C29;;;;;Ephemeroptera;C29_E;518;512;6;1624;53;26078;455;88;44;26167;498;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E9\5_E9_3;MSH;15.12.2023 11:15
5_E9_3;PMR_ExStream22_Main_EPT;;C29;;;;;Ephemeroptera;C29_E;530;517;10;1628;45;26094;459;89;45;26183;504;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E9\5_E9_3;MSH;15.12.2023 11:15
5_E9_3;PMR_ExStream22_Main_EPT;;C29;;;;;Ephemeroptera;C29_E;533;522;11;1641;53;26099;451;86;45;26184;496;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E9\5_E9_3;MSH;15.12.2023 11:15
5_E9_3;PMR_ExStream22_Main_EPT;;C29;;;;;Ephemeroptera;C29_E;521;513;6;1614;49;26073;461;88;49;26160;509;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E9\5_E9_3;MSH;15.12.2023 11:15
5_E9_3;PMR_ExStream22_Main_EPT;;C29;;;;;Ephemeroptera;C29_E;536;519;10;1625;43;26098;417;85;44;26183;460;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E9\5_E9_3;MSH;15.12.2023 11:15
5_E9_3;PMR_ExStream22_Main_EPT;;C29;;;;;Ephemeroptera;C29_E;537;528;8;1663;56;26125;465;84;45;26209;510;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E9\5_E9_3;MSH;15.12.2023 11:15
5_E9_3;PMR_ExStream22_Main_EPT;;C29;;;;;Ephemeroptera;C29_E;538;513;14;1620;70;26082;425;88;52;26171;476;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E9\5_E9_3;MSH;15.12.2023 11:15
5_E9_4;PMR_ExStream22_Main_EPT;;C29;;;;;Ephemeroptera;C29_E;625;566;25;1727;256;25374;1795;352;396;25726;1735;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E9\5_E9_4;MSH;15.12.2023 11:16
5_E10_1;PMR_ExStream22_Main_EPT;;C29;;1521,45 mg;;;Ephemeroptera;C29_E;285;257;11;1074;216;16101;3776;336;692;16437;4129;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E10\5_E10_1;MSH;15.12.2023 11:17
5_E10_2;PMR_ExStream22_Main_EPT;;C29;;;;;Ephemeroptera;C29_E;314;278;24;1111;121;15172;1150;126;197;15297;1324;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E10\5_E10_2;MSH;15.12.2023 11:17
5_E11_1;PMR_ExStream22_Main_EPT;;C29;;1527,48 mg;;;Ephemeroptera;C29_E;837;797;44;3816;242;110506;5797;718;607;111224;6394;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E11\5_E11_1;MSH;15.12.2023 11:19
5_E11_2;PMR_ExStream22_Main_EPT;;C29;;;;;Ephemeroptera;C29_E;915;915;2147483647;3929;2147483647;115164;2147483647;10084;2147483647;125248;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E11\5_E11_2;MSH;15.12.2023 11:19
5_E11_3;PMR_ExStream22_Main_EPT;;C29;;;;;Ephemeroptera;C29_E;916;915;1;3872;117;114590;32;8363;761;122953;764;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E11\5_E11_3;MSH;15.12.2023 11:19
5_E11_4;PMR_ExStream22_Main_EPT;;C29;;;;;Ephemeroptera;C29_E;780;775;4;3412;140;100193;17012;270;228;100463;16910;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E11\5_E11_4;MSH;15.12.2023 11:20
5_E12_1;PMR_ExStream22_Main_EPT;;C29;;1530,44 mg;;;Ephemeroptera;C29_E;401;296;78;852;116;14925;3820;28;42;14953;3834;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E12\5_E12_1;MSH;15.12.2023 11:21
5_E12_2;PMR_ExStream22_Main_EPT;;C29;;;;;Ephemeroptera;C29_E;389;341;42;925;109;16161;1931;37;31;16197;1949;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_E12\5_E12_2;MSH;15.12.2023 11:22
5_F1_1;PMR_ExStream22_Main_EPT;;C30;;1527,55 mg;;;Trichoptera;C30_T_ohne;394;243;115;552;232;7601;3502;2;4;7603;3503;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_F1\5_F1_1;MSH;15.12.2023 11:28
5_F1_2;PMR_ExStream22_Main_EPT;;C30;;;;;Trichoptera;C30_T_ohne;405;367;37;829;62;10790;537;3;9;10793;538;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_F1\5_F1_2;MSH;15.12.2023 11:29
5_F2_1;PMR_ExStream22_Main_EPT;;C30;;1522,00 mg;;;Trichoptera;C30_T_ohne;263;195;66;593;96;8524;2169;51;39;8575;2200;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_F2\5_F2_1;MSH;15.12.2023 11:30
5_F2_2;PMR_ExStream22_Main_EPT;;C30;;;;;Trichoptera;C30_T_ohne;242;236;3;793;80;9873;273;31;30;9904;278;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_F2\5_F2_2;MSH;15.12.2023 11:30
5_F3_1;PMR_ExStream22_Main_EPT;;C30;;1517,02 mg;;;Trichoptera;C30_T_ohne;254;192;54;645;105;7097;1935;84;80;7181;1989;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_F3\5_F3_1;MSH;15.12.2023 11:31
5_F3_2;PMR_ExStream22_Main_EPT;;C30;;;;;Trichoptera;C30_T_ohne;255;193;57;616;118;7019;1971;46;46;7065;2004;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_F3\5_F3_2;MSH;15.12.2023 11:31
5_F4_1;PMR_ExStream22_Main_EPT;;C30;;1527,75 mg;;;Trichoptera;C30_T_ohne;215;187;25;522;69;5746;685;3;3;5749;687;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_F4\5_F4_1;MSH;15.12.2023 11:32
5_F4_2;PMR_ExStream22_Main_EPT;;C30;;;;;Trichoptera;C30_T_ohne;222;177;43;477;91;5572;1080;9;30;5581;1074;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_F4\5_F4_2;MSH;15.12.2023 11:32
5_F5_1;PMR_ExStream22_Main_EPT;;C30;;1528,00 mg;;;Trichoptera;C30_T_ohne;282;198;80;581;250;6758;2905;39;32;6797;2919;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_F5\5_F5_1;MSH;15.12.2023 11:33
5_F5_2;PMR_ExStream22_Main_EPT;;C30;;;;;Trichoptera;C30_T_ohne;289;236;55;671;204;8399;2381;46;48;8444;2416;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_F5\5_F5_2;MSH;15.12.2023 11:34
5_F6_1;PMR_ExStream22_Main_EPT;;C30;;1526,83 mg;;;Trichoptera;C30_T_ohne;140;98;37;259;76;2562;986;1;1;2562;986;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_F6\5_F6_1;MSH;15.12.2023 11:35
5_F6_2;PMR_ExStream22_Main_EPT;;C30;;;;;Trichoptera;C30_T_ohne;144;99;31;299;66;2539;815;2;9;2541;815;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_F6\5_F6_2;MSH;15.12.2023 11:35
5_F7_1;PMR_ExStream22_Main_EPT;;C30;;1525,73 mg;;;Trichoptera;C30_T_ohne;217;165;39;561;137;5215;906;78;68;5293;971;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_F7\5_F7_1;MSH;15.12.2023 11:36
5_F7_2;PMR_ExStream22_Main_EPT;;C30;;;;;Trichoptera;C30_T_ohne;233;157;57;466;133;4978;1469;88;97;5065;1561;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_F7\5_F7_2;MSH;15.12.2023 11:36
5_F8_1;PMR_ExStream22_Main_EPT;;C30;;1531,51 mg;;;Trichoptera;C30_T_ohne;342;300;25;700;79;9171;692;147;312;9319;697;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_F8\5_F8_1;MSH;15.12.2023 11:37
5_F8_2;PMR_ExStream22_Main_EPT;;C30;;;;;Trichoptera;C30_T_ohne;356;289;52;682;94;9157;1769;115;297;9272;1732;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_F8\5_F8_2;MSH;15.12.2023 11:38
5_F9_1;PMR_ExStream22_Main_EPT;;C30;;1528,45 mg;;;Plecoptera;C30_P;211;182;24;573;119;5719;1341;13;29;5732;1338;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_F9\5_F9_1;MSH;15.12.2023 11:39
5_F9_2;PMR_ExStream22_Main_EPT;;C30;;;;;Plecoptera;C30_P;226;165;35;494;81;4963;639;26;41;4989;654;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\5_F9\5_F9_2;MSH;15.12.2023 11:39
