Sample Name/Number;Species Name;Collection Date (DD/MM/YYYY);Sample Station;Location;Latitude;Longitude;Determiner;Sex;Other Notes;Max Feret Diameter (max);Max Feret Diameter (mean);Max Feret Diameter (std. dev.);Perimeter (mean);Perimeter (std. dev.);Area (mean);Area(std. dev.);Holes (mean);Holes (std. dev.);Area+Holes (mean);Area+Holes (std. dev.);Exposure Time (µs);Framerate (FPS);Light Intensity (%);Aperture;Image Path;Operator Name;Date (DD/MM/YYYY HH:MM)
3_A4_5;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_ohne;866;833;35;2199;185;138219;1284;309;324;138528;1251;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A4\3_A4_5;MSH;07.12.2023 09:50
3_A4_6;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_ohne;860;845;12;2193;37;138608;8855;592;184;139200;9037;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A4\3_A4_6;MSH;07.12.2023 09:50
3_A4_7;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_ohne;827;827;2147483647;2251;2147483647;135357;2147483647;472;2147483647;135829;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A4\3_A4_7;MSH;07.12.2023 09:51
3_A4_8;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_ohne;802;794;9;2269;160;132556;854;740;496;133296;1013;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A4\3_A4_8;MSH;07.12.2023 09:51
3_A4_9;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_ohne;830;814;13;2324;89;134930;5661;559;357;135489;5639;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A4\3_A4_9;MSH;07.12.2023 09:51
3_A5_1;PMR_ExStream22_Main_EPT;;C13;;1520,05;1538,89;;Trichoptera;C13_T_ohne;813;802;7;2454;34;129064;2787;213;163;129276;2767;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A5\3_A5_1;MSH;07.12.2023 09:53
3_A5_2;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_ohne;830;818;14;2493;96;132160;6717;149;43;132309;6730;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A5\3_A5_2;MSH;07.12.2023 09:53
3_A5_3;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_ohne;831;810;35;2585;213;130860;6208;72;79;130932;6129;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A5\3_A5_3;MSH;07.12.2023 09:54
3_A5_4;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_ohne;845;811;16;2509;129;132220;6399;308;226;132528;6481;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A5\3_A5_4;MSH;07.12.2023 09:54
3_A5_5;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_ohne;837;777;45;2334;267;126367;4706;612;346;126979;4555;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A5\3_A5_5;MSH;07.12.2023 09:55
3_A5_6;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_ohne;825;807;21;2462;214;130473;5649;450;497;130923;5452;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A5\3_A5_6;MSH;07.12.2023 09:55
3_A5_7;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_ohne;826;807;22;2426;178;130831;2495;261;177;131091;2541;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A5\3_A5_7;MSH;07.12.2023 09:56
3_A5_8;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_ohne;799;793;4;2415;33;129494;3328;250;129;129744;3429;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A5\3_A5_8;MSH;07.12.2023 09:56
3_A6_1;PMR_ExStream22_Main_EPT;;C13;;1523,96;1533,74;;Trichoptera;C13_T_ohne;916;887;24;3689;99;135583;4343;1048;244;136631;4255;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A6\3_A6_1;MSH;07.12.2023 09:57
3_A6_2;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_ohne;921;903;9;3870;60;136707;4696;1071;1054;137778;5725;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A6\3_A6_2;MSH;07.12.2023 09:57
3_A6_3;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_ohne;878;864;11;3579;171;133038;2113;835;430;133873;1809;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A6\3_A6_3;MSH;07.12.2023 09:57
3_A8_1;PMR_ExStream22_Main_EPT;;C13;;1525,30;1534,08;;Trichoptera;C13_T_mit köcher zerteilt;275;252;33;638;82;16428;4367;7;6;16435;4361;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A8\3_A8_1;MSH;07.12.2023 10:01
3_A8_2;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_mit köcher zerteilt;283;254;33;667;67;15483;1717;8;8;15491;1720;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A8\3_A8_2;MSH;07.12.2023 10:02
3_A8_3;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_mit köcher zerteilt;291;278;7;692;33;16735;2126;9;8;16744;2127;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A8\3_A8_3;MSH;07.12.2023 10:02
3_A8_4;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_mit köcher zerteilt;270;258;18;662;28;15517;1976;4;2;15522;1974;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A8\3_A8_4;MSH;07.12.2023 10:02
3_A8_5;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_mit köcher zerteilt;258;229;29;597;56;13846;996;2;1;13849;996;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A8\3_A8_5;MSH;07.12.2023 10:03
3_A8_6;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_mit köcher zerteilt;266;235;47;617;117;15304;2854;3;1;15306;2853;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A8\3_A8_6;MSH;07.12.2023 10:04
3_A8_7;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_mit köcher zerteilt;273;248;27;629;93;15854;3678;5;2;15858;3676;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A8\3_A8_7;MSH;07.12.2023 10:04
3_A8_8;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_mit köcher zerteilt;280;266;12;660;52;16692;2874;11;8;16703;2874;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A8\3_A8_8;MSH;07.12.2023 10:04
3_A8_9;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_mit köcher zerteilt;256;249;7;645;11;16798;1872;4;1;16801;1873;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A8\3_A8_9;MSH;07.12.2023 10:05
3_A8_10;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_mit köcher zerteilt;280;259;25;632;45;14794;906;6;4;14800;906;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A8\3_A8_10;MSH;07.12.2023 10:05
3_A9_1;PMR_ExStream22_Main_EPT;;C13;;1529,48;1589,95;;Trichoptera;C13_T_mit;500;473;17;1353;33;63874;4868;28;41;63902;4872;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A9\3_A9_1;MSH;07.12.2023 10:06
3_A9_2;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_mit;548;505;35;1512;74;65765;2163;268;213;66033;2209;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A9\3_A9_2;MSH;07.12.2023 10:06
3_A9_3;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_mit;596;542;62;1580;69;73242;1956;63;62;73305;1964;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A9\3_A9_3;MSH;07.12.2023 10:07
3_A9_4;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_mit;479;458;20;1584;56;62191;4246;89;58;62280;4229;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A9\3_A9_4;MSH;07.12.2023 10:07
3_A9_5;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_mit;540;473;46;1444;87;67880;8973;60;77;67941;8954;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A9\3_A9_5;MSH;07.12.2023 10:07
3_A9_6;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_mit;516;474;33;1480;57;65981;12434;55;52;66036;12451;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A9\3_A9_6;MSH;07.12.2023 10:07
3_A10_1;PMR_ExStream22_Main_EPT;;C13;;1535,85;1596,56;;Trichoptera;C13_T_mit;520;457;38;1199;103;63532;3074;12;11;63545;3075;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A10\3_A10_1;MSH;07.12.2023 10:08
3_A10_2;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_mit;560;555;5;1402;100;75394;16129;19;16;75413;16143;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A10\3_A10_2;MSH;07.12.2023 10:08
3_A10_3;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_mit;573;515;54;1287;101;67738;6260;15;14;67753;6263;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A10\3_A10_3;MSH;07.12.2023 10:09
3_A10_4;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_mit;539;473;79;1247;209;60968;10257;10;11;60979;10267;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A10\3_A10_4;MSH;07.12.2023 10:09
3_A10_5;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_mit;556;523;58;1317;110;70506;9142;38;22;70544;9161;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A10\3_A10_5;MSH;07.12.2023 10:09
3_A10_6;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_mit;543;488;59;1260;127;66284;9175;12;7;66296;9175;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A10\3_A10_6;MSH;07.12.2023 10:11
3_A10_7;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_mit;558;549;11;1392;124;73298;9477;28;7;73326;9483;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A10\3_A10_7;MSH;07.12.2023 10:11
3_A10_8;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_mit;535;455;47;1182;128;60566;9484;5;4;60570;9485;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A10\3_A10_8;MSH;07.12.2023 10:12
3_A10_9;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_mit;493;462;25;1182;147;56616;10627;5;6;56621;10631;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A10\3_A10_9;MSH;07.12.2023 10:12
3_A11_1;PMR_ExStream22_Main_EPT;;C13;;1523,79;1673,86;;Trichoptera;C13_T_mit;661;619;41;1690;185;132664;39485;16;15;132680;39499;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A11\3_A11_1;MSH;07.12.2023 10:13
3_A11_2;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_mit;615;590;15;1614;31;121379;19859;8;16;121387;19863;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A11\3_A11_2;MSH;07.12.2023 10:13
3_A11_3;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_mit;623;597;33;1709;222;125333;29114;11;6;125344;29119;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A11\3_A11_3;MSH;07.12.2023 10:13
3_A11_4;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_mit;614;124;221;333;592;22052;47673;1;4;22053;47676;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A11\3_A11_4;MSH;07.12.2023 10:14
3_A11_5;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_mit;637;611;23;1751;111;131206;16869;64;84;131270;16812;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A11\3_A11_5;MSH;07.12.2023 10:15
3_A11_6;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_mit;674;609;38;1677;157;127404;31484;14;13;127419;31491;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A11\3_A11_6;MSH;07.12.2023 10:15
3_A11_7;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_mit;695;695;2147483647;1958;2147483647;170836;2147483647;20;2147483647;170856;2147483647;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A11\3_A11_7;MSH;07.12.2023 10:15
3_A11_8;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_mit;685;666;28;1930;222;130494;34560;16;23;130510;34582;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A11\3_A11_8;MSH;07.12.2023 10:16
3_A11_9;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_mit;810;780;42;2191;112;154290;17895;225;242;154514;17653;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A11\3_A11_9;MSH;07.12.2023 10:16
3_A11_10;PMR_ExStream22_Main_EPT;;C13;;;;;Trichoptera;C13_T_mit;794;785;9;2157;24;151562;3043;30;14;151591;3048;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A11\3_A11_10;MSH;07.12.2023 10:16
3_A12_1;PMR_ExStream22_Main_EPT;;C13;;1518,57;1522,00;;Ephemeroptera;C13_E;597;567;16;1581;122;29436;1423;225;122;29661;1377;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A12\3_A12_1;MSH;07.12.2023 10:17
3_A12_2;PMR_ExStream22_Main_EPT;;C13;;;;;Ephemeroptera;C13_E;486;402;70;1240;213;23136;4110;141;62;23278;4170;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_A12\3_A12_2;MSH;07.12.2023 10:18
3_B1_1;PMR_ExStream22_Main_EPT;;C13;;1521,61;1523,69;;Ephemeroptera;C13_E;608;555;52;1685;151;32891;4884;1108;424;33999;4721;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_B1\3_B1_1;MSH;07.12.2023 10:18
3_B1_2;PMR_ExStream22_Main_EPT;;C13;;;;;Ephemeroptera;C13_E;543;486;50;1660;192;31451;2608;264;261;31715;2592;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_B1\3_B1_2;MSH;07.12.2023 10:19
3_B2_1;PMR_ExStream22_Main_EPT;;C13;;1517,47;1518,34;;Ephemeroptera;C13_E;156;136;13;372;15;3087;285;4;6;3090;287;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_B2\3_B2_1;MSH;07.12.2023 10:20
3_B2_2;PMR_ExStream22_Main_EPT;;C13;;;;;Ephemeroptera;C13_E;152;138;8;379;66;3306;725;5;11;3311;729;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_B2\3_B2_2;MSH;07.12.2023 10:21
3_B3_1;PMR_ExStream22_Main_EPT;;C13;;1521,33;1523,27;;Ephemeroptera;C13_E;175;128;29;390;73;3469;710;49;38;3519;735;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_B3\3_B3_1;MSH;07.12.2023 10:21
3_B3_2;PMR_ExStream22_Main_EPT;;C13;;;;;Ephemeroptera;C13_E;172;122;33;337;64;2802;297;9;11;2811;288;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_B3\3_B3_2;MSH;07.12.2023 10:22
3_B4_1;PMR_ExStream22_Main_EPT;;C14;;1521,19;1522,54;;Trichoptera;C14_T_ohne;340;272;54;953;186;12261;2588;39;46;12300;2595;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_B4\3_B4_1;MSH;07.12.2023 10:41
3_B4_2;PMR_ExStream22_Main_EPT;;C14;;;;;Trichoptera;C14_T_ohne;318;289;13;1096;104;14453;1273;80;165;14533;1251;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_B4\3_B4_2;MSH;07.12.2023 10:41
3_B5_1;PMR_ExStream22_Main_EPT;;C14;;1533,09;1534,44;;Trichoptera;C14_T_ohne;233;186;44;558;68;6620;1313;20;15;6640;1314;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_B5\3_B5_1;MSH;07.12.2023 10:42
3_B5_2;PMR_ExStream22_Main_EPT;;C14;;;;;Trichoptera;C14_T_ohne;222;214;5;614;17;6942;83;15;17;6957;98;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_B5\3_B5_2;MSH;07.12.2023 10:42
3_B6_1;PMR_ExStream22_Main_EPT;;C14;;1515,68;1516,98;;Trichoptera;C14_T_ohne;240;224;13;688;70;8602;686;162;36;8764;664;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_B6\3_B6_1;MSH;07.12.2023 10:43
3_B6_2;PMR_ExStream22_Main_EPT;;C14;;;;;Trichoptera;C14_T_ohne;248;202;39;597;97;6946;1280;89;58;7034;1326;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_B6\3_B6_2;MSH;07.12.2023 10:43
3_B7_1;PMR_ExStream22_Main_EPT;;C14;;1527,77;1531,22;;Trichoptera;C14_T_ohne;560;481;58;1600;234;37915;4654;251;222;38166;4661;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_B7\3_B7_1;MSH;07.12.2023 10:44
3_B7_2;PMR_ExStream22_Main_EPT;;C14;;;;;Trichoptera;C14_T_ohne;559;529;22;1721;67;41015;956;280;217;41294;907;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_B7\3_B7_2;MSH;07.12.2023 10:45
3_B8_1;PMR_ExStream22_Main_EPT;;C14;;1514,34;1515,30;;Trichoptera;C14_T_ohne;273;220;44;599;84;7183;1133;37;34;7219;1157;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_B8\3_B8_1;MSH;07.12.2023 11:00
3_B8_2;PMR_ExStream22_Main_EPT;;C14;;;;;Trichoptera;C14_T_ohne;252;207;33;672;130;7499;1056;20;15;7520;1054;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_B8\3_B8_2;MSH;07.12.2023 11:01
3_B9_1;PMR_ExStream22_Main_EPT;;C14;;1519,55;1524,58;;Trichoptera;C14_T_ohne;658;625;17;2179;285;58288;2436;444;479;58733;2351;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_B9\3_B9_1;MSH;07.12.2023 11:02
3_B9_2;PMR_ExStream22_Main_EPT;;C14;;;;;Trichoptera;C14_T_ohne;690;643;21;2060;293;59128;6337;395;362;59523;6426;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_B9\3_B9_2;MSH;07.12.2023 11:02
3_B10_1;PMR_ExStream22_Main_EPT;;C14;;1525,26;1526,73;;Trichoptera;C14_T_ohne;405;346;47;1134;154;17818;1838;138;122;17956;1927;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_B10\3_B10_1;MSH;07.12.2023 11:03
3_B10_2;PMR_ExStream22_Main_EPT;;C14;;;;;Trichoptera;C14_T_ohne;425;416;6;1214;199;20395;1703;97;82;20492;1624;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_B10\3_B10_2;MSH;07.12.2023 11:03
3_B11_1;PMR_ExStream22_Main_EPT;;C14;;1526,52;1527,07;;Trichoptera;C14_T_ohne;247;209;44;639;63;7597;1228;13;13;7610;1236;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_B11\3_B11_1;MSH;07.12.2023 11:04
3_B11_2;PMR_ExStream22_Main_EPT;;C14;;;;;Trichoptera;C14_T_ohne;249;191;53;590;89;7342;1592;26;22;7368;1611;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_B11\3_B11_2;MSH;07.12.2023 11:05
3_B12_1;PMR_ExStream22_Main_EPT;;C14;;1530,09;1533,76;;Trichoptera;C14_T_ohne;392;365;18;1547;113;44492;3960;453;339;44945;4130;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_B12\3_B12_1;MSH;07.12.2023 11:06
3_B12_2;PMR_ExStream22_Main_EPT;;C14;;;;;Trichoptera;C14_T_ohne;399;372;15;1727;156;46903;7793;156;183;47059;7849;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_B12\3_B12_2;MSH;07.12.2023 11:06
3_C1_1;PMR_ExStream22_Main_EPT;;C14;;1518,71;1525,19;;Trichoptera;C14_T_ohne;778;753;16;3045;129;100956;2048;1484;1157;102440;1370;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_C1\3_C1_1;MSH;07.12.2023 11:07
3_C1_2;PMR_ExStream22_Main_EPT;;C14;;;;;Trichoptera;C14_T_ohne;794;782;8;3201;175;106022;5767;2487;1512;108508;6972;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_C1\3_C1_2;MSH;07.12.2023 11:07
3_C2_1;PMR_ExStream22_Main_EPT;;C14;;1519,00;1544,39;;Trichoptera;C14_T_ohne;1084;1068;29;3891;415;193896;7360;2018;356;195914;7716;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_C2\3_C2_1;MSH;07.12.2023 11:08
3_C2_2;PMR_ExStream22_Main_EPT;;C14;;;;;Trichoptera;C14_T_ohne;1069;1037;29;3645;268;189677;8284;2331;892;192008;9176;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_C2\3_C2_2;MSH;07.12.2023 11:08
3_C2_3;PMR_ExStream22_Main_EPT;;C14;;;;;Trichoptera;C14_T_ohne;1072;1050;30;3639;150;191154;11138;512;414;191666;11551;2000;50;100;8;\images\Expo_2000_Ap_8\PMR_ExStream22_Main_EPT\3_C2\3_C2_3;MSH;07.12.2023 11:09
